ra,dec
47.329297675653486,2.745941307454066
44.666630845946834,3.022074596408927
47.94819142630086,3.822149687125373
46.85221815223921,4.261910788294139
46.60206426551212,5.956938196327417
44.79311080220406,4.726580559552216
41.99726947651325,5.2663949756542845
43.97404617897105,6.059454722449388
44.17247592970434,6.531962990621593
43.82016210722349,8.385951691861825
52.427802129666624,7.383331678405348
49.553233865186144,7.565504384503424
54.59845225966365,8.472818422569542
52.47995607443314,8.78338755785391
53.18270742610918,10.659505916889449
48.46038918589024,9.700474455532621
47.422311858348614,10.48347538925555
51.10369474126874,11.989596547653857
40.129972769660824,5.563477965817723
38.328559204017,6.4203220069747555
39.737213507289844,8.904158227718286
42.85564043699653,9.534925163663893
42.10922785505218,11.130534212119057
37.59157461560443,9.238598670857739
34.71125710057352,9.499287413965797
36.62434283442407,11.214581651495594
41.52119571831816,12.022606035771108
38.37215381067767,12.868699096340228
44.95511186415036,9.649790123036626
46.290431645639124,12.176654404848602
44.058899939689,12.879098003873036
49.328419954216564,13.87240534500173
46.33728114698927,14.077222711986076
47.59356880387881,15.634142520462262
44.04052799133757,13.677615755032598
41.91992571934181,14.381277749996892
41.574646731946906,15.707479384985161
44.86651343797161,16.333078250289542
43.68694915781167,16.466793729077093
45.14501791453031,18.631641642023975
57.59795558542011,11.170813399831305
55.61689930123237,12.18534259535509
59.07828571504531,12.68669715285727
60.25082136905171,14.19122252258998
57.91578712005686,14.360585046337784
58.51456879282751,15.484814674961994
52.893535717733144,13.82844567436617
51.35014226112737,14.087390080324267
52.87750842516716,16.014691141807056
58.076416473693286,16.28085827537798
54.7965460976422,16.734743930619498
56.064440902075354,17.92228004067145
62.72986797257008,15.94660892904238
60.24825100101047,16.629478943961008
60.679757373146096,18.138752118420122
65.5170896263628,18.823316502601624
64.54990740342575,19.61137934768416
59.46575956552058,18.011672200784723
61.360193350336004,19.55625397125171
57.67408160723461,19.37811883929644
58.750044081563516,20.099377167334232
59.01714919296537,21.43665000613768
63.7878729333927,22.393379406224064
59.81004103914987,21.742803449199364
62.96880129984861,23.60086049600217
51.396639923018355,15.647620631331552
51.67476679935839,17.024851959638262
48.89812817688446,17.395209024911118
50.914691835716674,19.14765815325008
53.5717738321225,18.492619440372717
55.38120510374166,20.03462022416547
51.75035944702459,20.133632526259348
53.21643794994342,21.787801347348566
47.358758238376176,18.767432357143903
48.708037391880346,19.972040523034142
46.75907435050251,19.914872907035207
51.00382180913204,19.907096290325384
52.3162812940636,22.061676593232097
48.655559003535394,22.51528369381366
50.628741971362935,24.119907636948763
55.882775749983445,21.523582055938107
57.29588150995282,22.13140966635704
54.08556239141239,21.833195837196257
56.54193892946647,23.339805092346428
58.96673640066606,22.989881072163154
59.0440470624713,23.875174402015695
59.53819565052342,24.265668369941228
58.26416646748531,24.25089185299471
57.74128379215938,25.459332978598592
58.180094900963205,25.64256778802719
53.978838709029944,22.610500872295685
54.86523069073487,24.025919585512067
52.280520605830255,23.99861255627022
52.19864935065686,25.694599561553385
53.27371226245891,26.25685575719732
56.32801354619483,25.97182481550589
58.12535446387196,26.63030629880698
57.42523410179555,27.234997575249807
54.68182677042554,26.719981130165532
55.00912509171004,27.486340725478797
56.48498384964122,28.753447648053893
33.51103771066656,10.083787683319779
34.320241044153214,11.972876921021808
33.59579586244653,12.74811765140981
35.60646271607828,12.956931160864542
37.596672449796976,15.328936097361778
36.708383438720766,15.064089422118625
31.95854496657262,13.166959805504288
31.820056390103733,14.69298000076057
29.37565738692864,14.991404076784425
33.570402920984606,14.822623310492661
36.13563545888486,17.328576910474144
32.84294330313563,17.504821491083522
39.48016321074636,15.575390395766483
40.19043033777361,16.668135654947637
39.309085939073995,17.411672091074745
41.83457809704822,17.284294284568293
42.67834486462839,19.16017683955005
40.94314138906336,20.04426765829061
36.32616855356467,17.935175250582674
38.762640624039186,19.680635586902152
35.405611355949894,20.28526786429371
38.97899531009782,20.25198604919158
41.286131882035136,21.38283254626864
38.1878872238503,22.026705348150085
38.51709384381924,23.401897834232884
29.956519491087665,16.346695247684526
