hip,tycho2_id,solution_id,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_good_obs_ac,astrometric_n_bad_obs_al,astrometric_n_bad_obs_ac,astrometric_delta_q,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_primary_flag,astrometric_relegation_factor,astrometric_weight_al,astrometric_weight_ac,astrometric_priors_used,matched_observations,duplicated_source,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_variable_flag,l,b,ecl_lon,ecl_lat
,3629-984-1,1635378410781933568,1988468943496964480,1570064,2015.0,341.1628399100175,0.20127994705542576,49.399969092747206,0.16350165810449663,0.7507905627787669,0.30488692524863964,-3.825518924526259,0.9399519083135767,-3.401456866762117,0.4950328884581017,0.6242838,0.73698884,-0.8077021,-0.44751382,0.6995809,-0.76743984,0.019786166,-0.8690055,-0.018027937,0.28180754,211,0,209,0,2,0,,0.4881627040203909,153.82583637129545,true,4.41114,3.9817827,,5,27,false,0.27517617,0.29815683,0.53476304,0.6404605,168.97568,-39.118004,18.140701,-33.035084,217,96529.88122409963,51.17118575141385,13.063115634316526,NOT_AVAILABLE,102.70955114275569,-8.42859908997887,10.057229959800003,51.27880903721787
,3634-2089-1,1635378410781933568,1989020108060868864,293729,2015.0,344.37354932649265,0.18537680706579995,50.85296782948007,0.1530576213008653,1.6095892046375544,0.26669382797662594,2.566732582347992,0.9572830598038722,3.3478403235328686,0.4877034711422644,0.60776037,0.7762817,-0.7921112,-0.4239977,0.6853735,-0.7734466,-0.07254874,-0.8178026,-0.05854715,0.34023458,178,178,178,166,0,12,,0.3913922988122482,150.78720249639525,true,3.9229913,6.3256044,2.8646655E-5,5,24,true,0.23716171,0.09660817,0.5672216,0.5969125,-138.7707,-44.15551,14.878829,-31.392382,186,263349.2450433076,101.08858025105602,11.973439869637598,NOT_AVAILABLE,105.2276463057536,-8.060012164771157,14.078118467369505,51.18525339042237
,3629-393-1,1635378410781933568,1989506401438232064,115211,2015.0,340.7031601761764,0.2428948969555515,50.31269108401605,0.1928884917699425,1.8921282005734767,0.31639012884474943,-8.646799031712662,1.24401577848552,-3.706918391662427,0.6250743131486266,0.6465158,0.7765103,-0.83683467,-0.64471024,0.6397214,-0.80500734,-0.28443125,-0.82642955,-0.26778737,0.55701035,192,192,192,181,0,11,,0.5174132900031683,192.5134393921696,true,5.113533,3.6296418,2.8024304E-5,5,28,false,0.33670276,0.2784551,0.5726885,0.72619236,-165.67342,-41.30657,14.705321,-33.225758,224,265538.28921073163,147.03985778639787,11.9644521816152,NOT_AVAILABLE,102.88423387027213,-7.484696993298727,10.571648811929375,52.18400713525991
,3634-94-1,1635378410781933568,1990064059991597824,1897764,2015.0,343.56575561748184,0.19953053669255222,51.76320740136234,0.14644223266480721,1.3439722683847877,0.34383598990686487,-1.5495476525575094,1.0985343000132077,-4.950842430935891,0.5429714842735732,0.52285194,0.59890527,-0.69386303,-0.425752,0.5776552,-0.6878745,-0.040722392,-0.83013207,0.08370953,0.25737792,147,147,147,138,0,9,,0.5271452697235444,268.6096619923715,true,5.206067,3.4957223,3.1759504E-5,5,22,false,0.23553999,0.31379598,0.5732804,0.7604863,162.90361,-25.276682,15.8257675,-32.304295,154,380343.50824844587,294.4843514331306,11.574330043688946,NOT_AVAILABLE,105.1669086803123,-7.020839174910394,14.34290074360491,52.21315331976991
,3627-907-1,1635378410781933568,1990619313363962368,1510278,2015.0,347.58631610184415,0.20595205448240447,48.69920274750427,0.12972469567054665,3.5926346999842216,0.2677230892034968,-4.174883223010335,0.7808321450432287,-30.546193462211537,0.46372099199725475,0.6177457,0.64844966,-0.84427434,-0.39549083,0.5424485,-0.6786642,-0.1826307,-0.8209178,0.10217548,0.21947092,164,164,164,155,0,9,,0.4077421889981786,194.01218233100786,true,4.076421,5.8250904,2.8545757E-5,5,20,false,0.14812939,0.1388813,0.35774526,0.58680713,-159.67429,-31.513151,7.221148,-23.714458,161,294709.17320647347,99.7868064748209,11.851285928737692,NOT_AVAILABLE,106.25754318241479,-10.872154048902747,14.662999409767519,48.21928191718597
,3649-2135-1,1635378410781933568,1991400825612971648,227158,2015.0,352.3093101603584,0.2586415269388326,51.313187748375974,0.15305515770999756,1.5578969995411014,0.353792407676272,-1.326288387820969,1.2967743338564943,-4.938480234687301,0.45154285890299184,0.6286329,0.7513892,-0.8442275,-0.15257387,0.5675814,-0.70152116,-0.27415532,-0.82099235,0.20365125,0.08510272,110,110,109,107,1,3,,0.45304912223574373,172.3612331233003,true,4.503409,4.417587,3.643819E-5,5,17,true,0.3816651,0.2572718,0.3655036,0.54987293,-149.29251,-1.5566397,28.444979,-17.340172,122,851137.4506659592,1624.92132621648,10.699770813319178,NOT_AVAILABLE,110.07822385161005,-9.49545982374284,20.674172796703683,48.5415993324479
,3635-684-1,1635378410781933568,1992070496913975680,598624,2015.0,346.3621981334039,0.2154309398070117,50.99277776386693,0.13463599291619133,1.3032488869917387,0.2836460847564115,-4.049626040588456,1.1342696851097689,-2.7807786059410518,0.5139761824144383,0.5118857,0.776299,-0.82983285,-0.03140319,0.563645,-0.5880634,-0.11308622,-0.80918974,0.18939242,-0.01471213,142,107,141,100,1,7,,0.44737170689471534,99.58881193257052,true,4.449774,4.8161516,1.6397473E-5,5,22,false,0.32322982,0.086886704,0.3786497,0.51228625,-78.05699,15.796071,12.620551,-23.72047,151,134259.55291859477,53.36477696618067,12.704907072190325,NOT_AVAILABLE,106.43865588691764,-8.453215418247396,15.787282633619352,50.53178360540733
,3999-2199-1,1635378410781933568,1992706564393857152,2013201,2015.0,350.98191802574365,0.19679768099970388,52.923934655869665,0.08989447325890929,3.5582299201255227,0.23705366497812005,22.903272230412007,0.9382881765097905,8.394914160913958,0.5327185906206237,0.27605358,0.74719447,-0.58073586,0.51955444,0.542681,-0.097451836,0.21479939,-0.36345991,0.6652616,-0.22318621,52,52,51,52,1,0,,0.11508027788759792,18.882337455986637,true,1.4980116,50.018604,2.2842276E-5,5,9,true,0.08667967,0.53977334,0.18548372,0.64374435,-56.02703,3.1678374,22.033464,-14.163648,70,1111188.344033744,828.5046813473363,10.410300870939373,NOT_AVAILABLE,109.82942688872657,-7.707154525942349,21.175837996931612,50.317024293145195
,4000-2189-1,1635378410781933568,1993288102960963712,1156502,2015.0,354.7415368023124,0.3261767468406633,53.216166094017936,0.16304648283860582,0.6551197501322892,0.5235857811288216,-0.3786078493323233,1.6861198073836936,-1.356635971468835,0.6901548437883064,0.22065818,0.5303206,-0.806082,0.21469861,0.42839625,-0.41225863,-0.061250392,-0.81239784,0.6138415,-0.46712852,85,85,84,82,1,3,,0.5907750630877491,376.699566915949,true,5.8124943,2.7175531,3.875191E-5,5,12,true,0.2975465,0.39580446,0.24894446,0.5852135,-131.62837,18.064962,21.803396,-11.8499365,97,539136.989363496,2637.6329415206105,11.195522241014588,NOT_AVAILABLE,112.09012384270824,-8.123196472982249,24.22010940563859,49.16899191874121
,4005-1497-1,1635378410781933568,1993937192778483712,1425763,2015.0,359.2993845085565,0.30346622843833276,55.30288131864942,0.1455660513506815,1.0347909134157534,0.383448701726235,-1.321159943408003,1.365672534829992,-1.436253420812805,0.5728831754200652,0.22973025,0.833195,-0.9245371,0.34673703,0.12626135,-0.32126817,-0.203816,-0.8348924,0.5592529,-0.41768375,140,140,139,135,1,5,,0.5418167129152589,472.22944771870226,true,5.3456855,3.171599,2.8602048E-5,5,21,false,0.58651173,0.2685513,0.3199728,0.43189427,-116.99942,58.7845,30.945217,-4.5816736,164,433303.8243608355,616.8592135436046,11.432788758451242,NOT_AVAILABLE,115.20805059839614,-6.753361772942193,29.394661263804664,49.208974857971334
,4004-612-1,1635378410781933568,1994506361844544128,262569,2015.0,355.8740835156704,0.5848293319204307,55.43484876724362,0.3168329179403342,3.2275676000319438,0.4276450668104644,-16.591075129477037,2.65656801338566,-16.34914723751214,0.5010776872663748,0.97172874,0.9529466,-0.99312246,-0.8385385,0.94369674,-0.9795949,-0.8235091,-0.96184516,-0.6948319,0.82197523,98,98,95,94,3,4,,0.244748364649753,88.79210290524853,true,2.574283,14.722719,2.6737369E-5,5,15,true,0.6053965,0.17370214,0.40791684,0.73811996,-141.53119,25.316946,24.173958,-11.952825,101,712774.9019950305,903.9339899424325,10.89238906619612,NOT_AVAILABLE,113.33584956984285,-6.165970914815091,27.143257943672296,50.512799665071356
,4009-1329-1,1635378410781933568,1995009835091027840,174889,2015.0,359.46485927655914,0.4328922090009769,56.64906214988174,0.1828987688945987,0.21113650464402506,0.6534445672100797,1.29280435718446,1.9145063143353045,-4.114516524535644,0.9771098831683633,-0.1433508,0.8090577,-0.826895,0.55593425,-0.10610761,-0.008186498,-0.22409469,-0.79591393,0.7411419,-0.6172416,123,123,122,120,1,3,,0.9511418403708866,889.9426999315316,true,9.272602,1.0439453,2.6161046E-5,5,21,true,0.2749172,0.3430679,0.280606,0.3854733,-123.51276,24.415285,44.159748,1.8258666,155,1930239.5442756256,3874.488615101175,9.810742042225852,NOT_AVAILABLE,115.58155508140173,-5.45611431818348,30.788307108272473,50.213346461861356
,3998-1018-1,1635378410781933568,1995586528939622016,1910965,2015.0,348.7246298585384,0.31074220622445226,53.871717811014854,0.23003396351339953,0.2422207780359317,0.39663133270075335,-3.2113085687154292,1.5206385840268797,-2.2641782433481596,0.8832414063371034,0.291577,0.61587214,-0.7843426,0.07352947,0.34470725,-0.32030728,-0.3863659,-0.73754966,0.22933158,-0.14885236,94,94,94,94,0,0,,0.775314818305476,504.26266387866593,true,7.5806437,1.5998293,2.7503624E-5,5,14,true,0.40050137,0.034075875,0.35424525,0.5451775,-80.286354,5.2757688,22.51566,-13.677923,105,785781.0197078455,697.4996123899466,10.786516227949177,NOT_AVAILABLE,108.8939904148306,-6.347935541273326,20.44179200057303,51.89722722596924
,4003-56-1,1635378410781933568,1996103024526767104,1845483,2015.0,350.6164287492778,0.37522314812703406,54.71821402355127,0.269013428898407,0.7307765275848079,0.4722054311699336,-7.153051714204247,1.532950510093744,-1.6255555548643814,0.9504382667928616,0.35761905,0.54512686,-0.673715,-0.05243686,0.36187074,-0.4083483,-0.23875922,-0.5966793,0.28140643,0.024224387,127,127,126,122,1,5,,1.2403283499121007,762.6579513777863,true,12.062856,0.636986,2.1540844E-5,5,18,false,0.31752276,0.15803802,0.33873045,0.58388716,-95.039,-6.4709597,23.083508,-13.065927,121,3555073.2949089087,5224.512940414351,9.147648666333353,NOT_AVAILABLE,110.23321455214828,-5.944987122675321,22.69401554667923,51.85221157534469
,3989-1381-1,1635378410781933568,1996604539270640512,1824932,2015.0,345.403006688179,0.36268726145417446,54.519817332036176,0.28148335968234434,1.9240554884209604,0.3603065636636209,-4.65436114408932,1.869520074687735,-2.6948134352209228,0.7394539514240728,0.86978924,0.832045,-0.95482725,-0.71517456,0.7746181,-0.8979565,-0.6831043,-0.89418316,-0.42169088,0.64988846,83,83,80,82,3,1,,0.3806914074669301,261.1818799040433,true,3.8227952,6.465423,3.081052E-5,5,15,false,0.5413937,0.17271899,0.5732969,0.71898407,-111.60276,84.832756,11.645258,-21.301323,108,689838.3728086319,1675.3563431183281,10.9279016921416,NOT_AVAILABLE,107.34870010950438,-4.9949258334899715,18.662418369075652,53.639839476742104
,4002-542-1,1635378410781933568,1997137183936935680,1013316,2015.0,348.5392540087267,0.33237681345446385,55.63741030671714,0.21098220386042446,1.0585000341983477,0.4010488436179446,-1.6297936724898512,1.6846331353576902,-2.012146503646517,0.7189019206369552,0.5406039,0.7602541,-0.89842904,-0.09151171,0.5714212,-0.6255982,-0.2088779,-0.8301907,0.19353618,0.01669508,116,116,116,111,0,5,,0.6578163700361367,489.553755622436,true,6.453542,2.209534,3.2488042E-5,5,15,true,0.4460845,0.17054415,0.512685,0.64736384,-111.45293,60.90582,17.491512,-19.130331,114,420373.4217466784,560.4576124593513,11.465681939322806,NOT_AVAILABLE,109.4449125850221,-4.666147811503137,22.174802972097602,53.31919114109328
,4003-661-1,1635378410781933568,1997724151344759936,1117947,2015.0,352.56179939888375,0.2306119222407721,55.997818597236865,0.1176774217237561,0.7249639569929565,0.3666988659397187,-4.37522174847527,1.1799534149236335,-0.7226223746388455,0.5852068767002011,0.39261314,0.42863193,-0.6800831,-0.1059526,0.3500992,-0.49788547,0.09951482,-0.7616297,0.58969516,-0.20775323,94,89,89,85,5,4,,0.4529396449230954,94.96095856234035,true,4.5023746,4.673351,3.0070725E-5,5,16,true,0.08658555,0.42881113,0.377481,0.6629857,-136.19981,-6.6981807,23.361279,-14.333815,106,517454.0142443982,1331.9489917795756,11.240090662804612,NOT_AVAILABLE,111.70105688793032,-5.093382580139147,25.403158313080322,52.129922289639204
,4009-384-1,1635378410781933568,1998321186157884800,74423,2015.0,357.3330675778566,0.20981641989782884,57.84886279228926,0.09820926949475779,1.5490356982457494,0.28808984979891533,-9.435872732200341,1.0552154015261221,3.4858393194334036,0.4946827870336245,0.19431677,0.7862644,-0.8713999,0.45003745,0.21580108,-0.26476243,-0.06778682,-0.8275156,0.65264755,-0.5209352,151,151,151,143,0,8,,0.4067634537011521,139.33819039481338,true,4.0672255,5.786846,2.2935608E-5,5,19,false,0.323308,0.15119839,0.35905987,0.49386078,-95.88334,28.05507,35.95496,-1.87638,168,218666.5907186053,68.45683617766107,12.175313979302256,NOT_AVAILABLE,114.72193209860865,-4.029510067060666,30.57481330605797,51.87197523859203
,4008-65-1,1635378410781933568,1999058133825490688,1213376,2015.0,356.0528684790022,0.17343169780286985,57.784773525735645,0.16035442295540517,3.812452658346758,0.2541217320236533,0.7190620631921311,0.6392080687311391,-3.305741921422645,0.4643679245372193,0.08450088,0.5095964,-0.6575969,-0.03890498,0.30918062,-0.29640815,0.047948208,-0.58132464,0.30385393,-0.048819914,125,125,125,121,0,4,,0.44067705756347,189.36479419897137,true,4.386573,4.81328,2.0954803E-5,5,21,false,0.3791007,0.22080413,0.5636177,0.44780907,-118.17939,63.422153,30.826227,-12.619321,163,6402969.899989268,7426.614006963534,8.508816413254543,NOT_AVAILABLE,114.04389229225588,-3.9222167686589384,29.660747543611116,52.26353116234585
,3615-1073-1,1635378410781933568,1999777111350687616,1442487,2015.0,336.3261799449505,0.22608157645694205,49.51273243638424,0.1991717675354924,1.0473116544081655,0.3801568864092145,-0.6037767077714773,1.4996230406135944,-2.7197039665468363,0.5386166159605928,0.8065828,0.8392512,-0.898137,-0.69823164,0.8001928,-0.8505756,-0.62989783,-0.93723994,-0.5527081,0.69623,112,112,112,110,0,2,,0.3819951970296221,117.7228813647721,true,3.8349931,6.120872,3.147805E-5,5,24,true,0.3379604,0.27287835,0.66769016,0.5955477,-170.62302,-49.8968,18.874865,-35.34067,188,1000791.7633577988,834.4214095182898,10.523910757836006,NOT_AVAILABLE,100.02682764789529,-6.748462976665613,6.079905515618488,53.27295949703743
,3628-884-1,1635378410781933568,2000212964632124672,1873882,2015.0,337.70557400569464,0.2041833300264357,50.55925405233485,0.171636851453213,1.7033547625709442,0.28517382486263787,-6.968920792708477,1.1942670609197799,-1.915756329247078,0.5526741891067701,0.778971,0.6771416,-0.81181353,-0.685006,0.65465206,-0.8095855,-0.47661328,-0.8530295,-0.31119242,0.63958114,193,105,192,98,1,7,,0.4034268757224296,91.70081091407482,true,4.0358877,5.790915,1.6789896E-5,5,31,false,0.2983299,0.5452442,0.5706674,0.73009944,166.65938,-39.08564,17.717152,-34.465786,226,136919.1237735503,64.65428745193528,12.683609785921808,NOT_AVAILABLE,101.33859019799635,-6.322278484801617,8.331513276098603,53.55433496148463
,3632-202-1,1635378410781933568,2000639265906505856,1612870,2015.0,338.27960622953253,0.33046333950310885,52.029079366716964,0.26446199227483863,0.7561522121155984,0.4369121011631004,-6.0514664473065185,1.686380247192212,-5.151465510469648,0.9672653538136678,0.61771226,0.6754218,-0.7945378,-0.67847466,0.59890413,-0.7818892,-0.27264944,-0.8061301,-0.1954066,0.5531733,177,177,177,169,0,8,,0.846344277475051,704.9600350313474,true,8.263548,1.3802769,3.410134E-5,5,24,true,0.34277362,0.3574845,0.60209787,0.78207225,177.532,-40.489906,13.128665,-35.60419,185,392639.1583704418,342.3110140899312,11.539786038517123,NOT_AVAILABLE,102.4041423048472,-5.242763156831114,10.3774146708468,54.473209745717675
,3618-3336-1,1635378410781933568,2001036567562515712,1694988,2015.0,332.99183016986603,0.2769788493134014,51.01196271568874,0.2584562101524546,1.2796206563179109,0.38620854544107935,-5.636835853132878,1.6743706299557886,-2.138931439404658,0.7617680436710328,0.82223976,0.7884245,-0.873779,-0.72014093,0.7960537,-0.8822371,-0.5398621,-0.88069046,-0.4161565,0.70544046,205,205,204,193,1,12,,0.6515832760099755,228.9136139312769,true,6.3938675,2.2852743,2.2620621E-5,5,27,false,0.37567756,0.40765315,0.5791325,0.74643975,176.13815,-42.821327,14.774795,-37.5808,230,212614.18474115498,233.5479226668373,12.205789475116116,NOT_AVAILABLE,99.0752340314513,-4.321091678950893,4.797728946039152,55.77014394291162
,3619-1218-1,1635378410781933568,2001383772716567808,1612188,2015.0,335.5835460445157,0.3605093865314441,52.200461494767914,0.26507428538302225,2.9895077913874415,0.2621750793114326,-13.402888431956711,1.573266910222738,-6.981009319049619,1.1171009380761032,0.87993085,0.4141285,-0.9013835,-0.8863691,0.50758845,-0.91449755,-0.760612,-0.62977004,-0.13492376,0.7839044,81,81,81,80,0,1,,0.24080069254599717,27.652758699740414,true,2.53907,14.611042,1.53948E-5,5,11,true,0.34288484,0.38359705,0.5359721,0.92334527,-168.32823,-38.45119,5.4297404,-35.052753,93,1083698.4060849189,487.87701848129666,10.437498977332291,NOT_AVAILABLE,101.07935470666688,-4.229348289123782,8.344775456061996,55.66310832592798
,3983-1302-1,1635378410781933568,2001836496629276672,1505628,2015.0,337.1872246021576,0.18621659624547693,54.00309345672543,0.19294861849087244,2.316867082977778,0.3341673711489297,2.536510189924389,1.2568368128923928,-1.7528036032549994,0.5783126806972955,0.81730306,0.8103184,-0.7115981,-0.3175805,0.8423074,-0.7924712,-0.22585647,-0.85781205,-0.23559289,0.6154019,177,177,176,170,1,7,,0.40485424087431865,220.68725381432608,true,4.0492916,5.845937,3.1223975E-5,5,23,false,0.4332396,0.6081639,0.7557738,0.6367882,138.88588,-40.8532,20.562252,-39.370804,184,355975.4174615344,184.76961316210543,11.646220043834095,NOT_AVAILABLE,102.85512259584077,-3.211491139341614,11.755861989184472,56.40122233576539
,3984-787-1,1635378410781933568,2002370618763969792,1220306,2015.0,340.2961800800125,0.32706756676423065,53.708111939440066,0.2489882078153335,0.3566559721506878,0.47869220601115003,-2.9189613728970327,1.678647516496259,-7.39694621661352,0.8742113703713887,0.6913098,0.69808364,-0.8098137,-0.4871623,0.5332721,-0.7359497,-0.40564153,-0.7811681,-0.048177898,0.50255394,144,144,144,141,0,3,,0.8668895061623221,381.76998245349654,true,8.461245,1.24626,2.4568479E-5,5,19,true,0.3710782,0.28949234,0.59765804,0.7191737,-175.74023,-40.00062,16.212711,-33.187214,148,1488995.7925258335,1233.1489345790703,10.092536387434233,NOT_AVAILABLE,104.29842190713337,-4.384136392432647,13.862567824175043,54.973174601223995
,3989-1374-1,1635378410781933568,2002851174067838080,225636,2015.0,343.7872238940295,0.2084764856103192,54.79054864714642,0.17322089008079697,3.572780386685069,0.32130286003847314,5.281151674940531,1.1458490080350743,2.9930659085371745,0.44013787098132895,0.768232,0.8231026,-0.83417755,-0.2791175,0.7833016,-0.791577,-0.43890986,-0.8451453,-0.1053102,0.43940032,99,99,98,95,1,4,,0.3316891494235718,111.06642692711553,true,3.366693,8.103731,2.7608201E-5,5,16,false,0.38539,0.34901845,0.6174478,0.60662997,177.18254,-25.428452,27.720972,-26.461954,106,629544.0186419447,1508.4111904364536,11.02720480880734,NOT_AVAILABLE,106.61369364928768,-4.354368856545352,17.758079796988067,54.455365625570174
,3987-1736-1,1635378410781933568,2003382822294830080,1898038,2015.0,338.5119078467011,0.3404873315341645,54.66060793176451,0.38315948106675296,1.8216287849690895,0.4072971610161654,-13.505740956853353,2.024539648241752,-7.103828966777436,0.9233370784960387,0.95086324,0.91323155,-0.93548614,-0.8153588,0.9157283,-0.946227,-0.8094033,-0.9317409,-0.700342,0.86262673,88,88,88,87,0,1,,0.34342809750890335,96.18541819265636,true,3.475497,7.314929,2.569311E-5,5,12,true,0.22415443,0.5963543,0.5726811,0.49350005,-166.92226,-46.315956,17.659985,-30.929106,96,1685352.764565241,3268.910342448275,9.958043019413704,NOT_AVAILABLE,103.85659515063648,-3.041444487586212,13.587874344459017,56.377888710562814
,3988-1564-1,1635378410781933568,2003889525356567040,1218964,2015.0,342.2141154512329,0.20720477654241637,56.179675633421496,0.15430184976464376,1.0881667374679778,0.27478028037713015,-1.5204027889145186,1.085649864799942,-1.59392927742718,0.5789275112038528,0.594062,0.49524325,-0.7637565,-0.34592706,0.6444441,-0.7076723,-0.19698454,-0.75321335,0.19165957,0.21693856,92,92,90,88,2,4,,0.3527740390535369,231.47535576130522,true,3.5623434,7.487912,3.273953E-5,5,16,false,0.19882411,0.2809496,0.3995572,0.7431106,-73.72294,-15.013902,5.9493914,-25.553823,110,603242.0544397841,1192.0304650638575,11.073541037992221,NOT_AVAILABLE,106.43132173600051,-2.7140221087904073,18.222420521259767,56.08445163391096
,3982-1483-1,1635378410781933568,2004313936849151360,1928666,2015.0,333.40235155332164,0.5404697272551708,52.543216678978666,0.5507526060376896,0.6877569717105688,0.7249775440534588,-5.103230454284585,1.8204218126373777,-7.947368522204574,1.530769764357266,0.5829688,0.09985305,-0.4473218,-0.49147418,-0.045307778,-0.46079943,-0.1908553,-0.5367023,0.29524827,0.2975736,103,103,103,103,0,0,,1.7417212818567123,1678.6607926228642,true,16.910458,0.32907107,2.1623104E-5,5,19,true,0.38522136,0.5876281,0.6198567,0.78160626,171.55725,-45.171112,15.019446,-35.787518,131,5065304.46277479,5479.972450161192,8.763256176752282,NOT_AVAILABLE,100.15811790953538,-3.2067832038969035,6.913868328379381,56.78474378965017
,3982-2006-1,1635378410781933568,2004688904669675520,499398,2015.0,334.6734109136845,0.21325124380981794,53.25745634591807,0.202778487552023,2.657584324636347,0.3776058006843228,3.3966993905607,1.3597202444097742,-4.319532534029236,0.6931413431453466,0.63882154,0.37819225,-0.6002212,-0.60292804,0.66632456,-0.78298753,-0.26032212,-0.85433424,-0.0032078577,0.375059,108,108,107,105,1,3,,0.5006313332275776,274.10038522688336,true,4.9541235,3.9201205,3.236886E-5,5,18,true,0.1842003,0.51691705,0.51252574,0.8225302,150.85362,-36.402863,11.13826,-36.311,133,599177.8751161894,1857.1909997776406,11.080880642617487,NOT_AVAILABLE,101.19457297223441,-3.0428649667183416,8.826374005997419,56.8247327087994
,3986-2941-1,1635378410781933568,2005101805648350336,24607,2015.0,335.92945017628256,0.282203074030585,54.75865122885281,0.24118833888178778,1.809022171564237,0.41239192416023873,-4.6882844498215785,1.5958160663173164,-2.50225679796758,1.016279893485398,0.6351451,0.70578134,-0.62457395,-0.34825912,0.5370929,-0.5738227,-0.0932331,-0.7405671,-0.13377681,0.60120946,125,125,124,118,1,7,,0.7327979115033258,398.29573140484285,true,7.1723742,1.8250018,3.8533213E-5,5,19,true,0.1454319,0.5653024,0.53535724,0.5525482,161.21437,-43.927197,17.518818,-36.725643,150,428150.14966639766,1059.8377467309122,11.445779813410365,NOT_AVAILABLE,102.63108904953255,-2.1832361950476993,11.684011190562188,57.45281622856627
,3973-2554-1,1635378410781933568,2005508178279083008,2001947,2015.0,333.0547527520436,0.4525486582564462,54.99329031655661,0.47938101267145905,0.5716624106067473,0.5174599069154532,-5.426878856243336,2.4354153094409563,-5.0375458206780355,1.69080311786336,0.6967822,0.56105417,-0.74365085,-0.70317435,0.5400341,-0.7772508,-0.3407192,-0.74687934,-0.21397005,0.6470117,95,95,94,93,1,2,,0.7769712826366849,206.31693688429567,true,7.596558,1.6160445,3.5296103E-5,5,15,true,0.36382693,0.73394036,0.62250423,0.72000414,154.40416,-45.794594,13.89525,-38.436657,113,598284.1236162496,1993.5847949987428,11.082501368022985,NOT_AVAILABLE,101.3818536803557,-1.0737663988125759,9.688736586359205,58.748588463640345
,3986-364-1,1635378410781933568,2005915031937542144,414575,2015.0,333.990074082666,0.39454425187935377,55.383425296968504,0.35116058407047424,1.410295512575018,0.4782444260390256,-1.4269592003013583,0.9515087926799826,-0.5607646849027532,0.8943467706962421,0.72878164,-0.22977853,-0.19816285,-0.5252659,-0.030168628,-0.37947205,-0.3346977,-0.5688587,0.5147663,0.11987769,53,53,53,53,0,0,,0.6928119850177302,58.23160748401783,true,6.7888284,1.8698473,3.0581396E-5,5,10,true,0.49586836,0.6732568,0.71962786,0.8560583,153.13249,-43.03244,12.977111,-36.905087,63,1916576.0905944097,6499.004680034907,9.818454898851972,NOT_AVAILABLE,102.04292862561212,-1.0529527589825511,10.952100692403015,58.666615167195786
,3987-1432-1,1635378410781933568,2006364388594569088,1383253,2015.0,337.9311937157192,0.21693652848879472,54.67964677098404,0.18997674183765878,1.0013438418102178,0.3483210828438554,-1.5417054147996727,1.1008848972421645,-2.7171965220204837,0.6735046559296591,0.38759565,0.6480569,-0.70744026,-0.54779184,0.44068888,-0.61290145,-0.02182925,-0.82265425,-0.1202661,0.37993816,126,126,125,124,1,2,,0.5526992889773228,371.236401245908,true,5.449334,3.021158,2.7767665E-5,5,21,true,0.35855776,0.2703818,0.71987444,0.66376674,172.004,-50.1556,16.06998,-37.346695,174,1219454.95256862,1273.153170227593,10.309355659252281,NOT_AVAILABLE,103.57631927227159,-2.8549283005719257,13.1588737814345,56.616766349682266
,3991-2134-1,1635378410781933568,2006862604798022016,1572030,2015.0,338.9201472478884,0.23744479216427272,56.76802868439523,0.21227133388963945,10.151747718734084,0.3547744303418982,214.7945545184971,1.258234475919293,77.66059695156264,0.7141355743323258,0.47546196,0.60626674,-0.74211216,-0.24448669,0.3829912,-0.48695043,-0.314821,-0.78949225,0.040761705,0.23123394,95,95,95,93,0,2,,0.6535006550116006,552.1524794778359,true,6.412223,2.2237797,1.774695E-5,5,17,false,0.3286374,0.2037019,0.56907463,0.51653945,-106.623184,-66.02411,20.727571,-23.25277,108,2614197.566045846,6151.935622261844,9.481424048918555,NOT_AVAILABLE,105.11022062803325,-1.3312132164069395,16.54215750977717,57.76219047757609
,3991-1116-1,1635378410781933568,2007286054214170880,284134,2015.0,339.6884778986343,0.26727501621941574,57.2337832408852,0.25437659916171235,0.5826171473642467,0.4345757939529431,3.308158113867678,1.6939557425430853,-4.162632420253035,1.2353157124664118,0.29123554,0.67291594,-0.7103717,-0.2354874,0.5592295,-0.5897131,0.43255317,-0.8699732,0.12975287,-0.08067295,71,70,70,69,1,1,,0.6051277431824419,448.07783626764956,true,5.949575,2.4039457,3.0886313E-5,5,12,true,0.36631876,0.0624721,0.4546972,0.34974256,-44.833134,76.184395,17.273737,-27.391733,68,1438081.9725355366,1236.3058716122348,10.13031095858916,NOT_AVAILABLE,105.70381592201014,-1.131643676774811,17.714010114371902,57.80366635999414
