ra,dec,flux
38.1878872238503,22.026705348150085,707911.9458561179
38.51709384381924,23.401897834232884,746249.9925957151
29.956519491087665,16.346695247684526,1003648.236345864
27.733275036403903,16.98460477011876,335134.8485786236
27.63761813866637,18.430992718198063,751942.3847467807
30.569718904202105,18.589337384387562,532816.9453990941
30.48235781608249,19.170549788964284,3778321.887618716
31.343974469062296,20.52808655864556,270758.47005030257
24.670239242976482,18.653233262205898,764843.076914123
24.143891975713196,19.117700833572673,432107.4043820843
25.320067332666817,20.615425998550617,568135.2901757924
28.832134098835642,21.351328981875366,404340.59929971915
28.839011473971166,22.553466897529255,725758.5645554803
27.87468674900257,22.867491555665318,1353893.9067962137
34.85491361317128,21.0037386433773,525741.1758388276
35.89323068163659,22.457759305705842,9291979.958219599
31.891554675395177,22.196182521588437,281804.278085929
33.253835733279764,23.66307683843367,1537665.8980613523
36.05967504545425,23.36240332490864,317969.6246248207
36.8919067715271,24.871618990589802,355232.3032427361
35.53310116109327,24.939205676705257,819703.1363379073
37.40036055673719,26.27444264734316,2296933.8340265085
30.242192556878518,22.86202384256399,4102458.9345164886
31.79391434462784,24.25949038099625,605261.3332860536
28.503094763747445,24.92763139352605,971556.919251668
30.047172810317726,26.098763075128176,364614.01364595053
33.177750581199554,25.99677107149969,738654.3221310345
35.79515449042802,27.312184940142366,564789.7956724942
32.5212099498461,26.97100434981605,329330.96657334606
33.08274418088759,27.947788696042995,1248592.986788987
33.32149860198401,29.43675086481442,344161.41865637037
46.002128743671356,21.980967846375293,248411.16486455806
43.7208416408803,23.08244142059598,850118.8388123491
47.775957153884306,22.498980108087036,804424.5180659848
49.72159465047917,23.792188150030846,1112234.4912904082
45.85381119041699,23.93811185130314,1496323.11769149
48.53460195674371,26.143521448006496,3205431.75524146
41.27902105356084,22.93554776385458,270840.87788183795
43.18433931304869,24.863224410597738,257174.18093343946
41.2784679955315,25.297627303283157,1091758.0100944685
41.92015805735846,26.711007905248014,378583.76854326535
44.33389359750736,26.280558048340563,524059.5032943759
45.810983369069135,27.898719964509613,1000095.2049453008
42.83547053837186,27.422645028189944,236334.36282422437
44.33420273974544,28.81059169297125,605737.6393424718
49.738701340839214,25.48370739690836,767435.4226938097
52.76456732864943,27.7314314929965,1.7002661633542962E7
48.48938315818014,26.75464843004442,413816.6041492884
50.40473142793591,29.00913113528293,262552.73096004326
52.41537620186685,28.754149278854364,1780117.194398476
54.5277007567209,29.973149681637878,1833395.208732789
53.08476695763723,31.679756404998987,1092155.4099332779
49.42366861377632,29.608237743031033,999624.4270252557
46.7124001423414,29.883557162118198,235911.86398758253
49.08226689673927,31.32950633422138,934693.1896483892
50.865649992885665,31.626534750893544,410675.4495984119
52.30664991970805,33.163023204798954,1438749.724368878
49.50941585742536,33.8335675035716,448992.8111421624
50.363039863781125,34.28841820017053,347189.33190183423
40.00442121691527,26.45343597420015,2257711.016234312
41.62482410396866,27.624963402476716,618896.8743603936
38.52866900854838,27.405006506287855,2758850.2759763882
39.767337684327295,28.898334708588884,2169918.996831853
42.69994654115427,28.52618860304667,1098924.2975483788
44.04030793036108,30.181522517974667,490216.3210650171
41.594274425978156,29.767808527444426,828135.9385565951
43.39480288886491,31.344963010774663,1176030.1695140263
36.24775566356005,28.288410497028913,530578.5566613559
36.36322138642079,29.495964220509855,1548064.4178361804
38.006710315076106,30.32362220731432,369427.0461788707
35.56643864295206,30.264348042618415,225026.59455607142
36.683791469561456,30.26493845286903,1582389.7028266431
36.86559399651885,31.801163709619733,1.367731927854745E8
39.63089224926597,31.28237830525498,2159404.815013009
41.16065424516332,32.629510854109164,364233.9325793217
37.36223331105209,32.111552151023076,554872.6559418796
38.30118556233805,33.53310701073611,583760.8569066878
40.14306488078432,34.61832904308026,1453286.938361326
45.5422108326388,30.986701613061854,5863545.890494271
47.131827449554756,32.59852384688788,2029193.9960416965
43.72273379874115,32.57596586590082,348627.59970908344
43.928468427667134,33.50849968646911,521366.6449784023
44.76656296449907,34.11890381805391,259399.84076847826
48.549555187553224,34.11822075332276,143309.69973615545
49.051972435213884,35.2122749675864,384030.3387754121
49.16994326669213,36.285647981604065,877116.3985904662
46.98645057553388,35.84138305022775,1328871.5274185769
47.72418309039756,37.03530041485746,1108377.4144655475
48.00613953342898,37.67573209167916,1193005.4888279736
42.87694647238451,34.50234658375378,1047752.8941402596
43.53304771057937,34.979037608425884,567010.2354903318
43.19071459114151,36.46956812002444,5295253.255036593
41.299052559596696,36.140085960639524,585122.860535873
40.58735209674693,36.85506692718547,2746273.8457676643
42.15629457102804,37.201842984627525,242700.4608852906
46.15571087101322,37.00337950721593,749094.063530022
44.92844473625801,37.95439071494295,512942.6334889628
47.06459545831518,38.730661098307344,3205906.354542773
46.19817124969398,39.557153043947025,164468.179382914
42.65509814093584,38.64918373773198,569125.4870204248
45.21114704235456,39.876590730751516,560320.1773940645
45.62481942735504,41.03474440436991,498142.1527148299
69.17073012838539,21.182094275159745,378114.5357609496
66.10285824818216,21.18610080338142,1539905.7699530697
69.76756798791784,22.68298173614255,643793.4914587098
69.00945906379799,23.70727913441676,463202.7761815458
63.82432820969526,22.983823931461504,880142.9895504685
66.29537390540774,25.74908042019633,1.3264396664156618E7
64.31968520800417,25.301392614683703,262103.26724010424
67.31528012596793,25.6833634949615,472218.94201296713
67.17517239627934,28.886473631640683,790639.1537368587
74.1692865632092,28.267556016776084,2868479.790082715
72.88959952399122,28.630206030385345,3825210.2342260554
74.95957528891546,28.970188886079914,402883.0686239832
77.68663515393375,29.813039723786684,6505765.084473821
77.36567397742789,30.555099840825328,1822254.4354115562
73.83341272479792,29.509717759236302,5374892.611828129
76.67854020727701,31.28054654085684,303576.00346998585
70.44695087333874,28.659915597703996,5084522.548210168
69.60831436918579,29.38737169048468,6767722.078709881
70.24855693622767,31.9064260619832,355093.15340345516
75.28910009610111,32.365452014064445,352429.99323477526
71.4463099138549,32.984497081762306,970173.0608000716
62.65857210901945,25.503477056060156,834191.6983241646
63.2190861022895,26.183304189805238,1247463.9506662905
62.818456024875296,27.929158743286372,1778717.0498700575
59.42800677881786,26.956560144126367,456715.7379202255
61.56859621784797,27.771717466383798,425496.69256517873
65.48326243532742,29.093116206471308,413549.22941648104
65.5294806994514,30.31149764056208,691453.151574267
63.64570356477526,30.983816540391828,3103711.635183686
64.44927579181014,31.597761618935962,2197992.70152658
59.274155731348614,28.630852828880915,464183.5756694938
59.17807833020186,29.86780307554934,369771.32576225005
60.162759304442716,30.811103831132108,4101359.2604782144
56.40292990689023,29.894573821010756,2962738.553679024
58.86739326859194,31.35696620304465,374946.3341079694
61.160278952152346,30.884224826864422,3898945.8477159594
63.84820445276989,32.508128880172976,686070.0570036215
62.691248729551404,33.494277540394776,447012.5780136438
61.06768176803119,32.844585132858505,304428.21038965945
60.25464918907505,33.64745604761563,865136.9026857003
62.02517864211803,34.08534211474649,470399.49013022723
61.89909508583145,34.847719833946805,613220.0223408573
67.84651137485909,31.277966036786456,4840834.16333026
67.9507681582183,32.919000180885305,4678886.017372577
65.74740904775929,32.5743665969696,472006.5724478645
68.62652408115333,34.28174424249206,1771704.4810483265
69.86811964193805,34.10263688818578,1727968.8908659534
67.81666012085073,35.837193663371856,536977.331630406
64.40585268013001,33.72583456303259,502106.4868217033
66.10364165264761,34.314639758098096,1.962285826367796E7
66.10775151895213,36.70532978942377,210475.7989746318
62.15751854951037,35.85714756862583,565449.735233604
65.53956318131921,36.58404888685565,1089519.71023779
67.09475771522541,36.940116886857574,194294.01917460858
68.79382465987834,38.83509325164657,3608059.710170015
66.3121621712022,39.513324031426876,254621.6260720397
66.75365754279042,39.87332803189143,1781569.619209493
79.12569336951394,30.397222160439277,1030730.1947218269
79.45060089423552,31.62359693218221,454992.0084650928
79.05269535205467,31.926696935310098,533502.7936633503
79.95651715402124,31.95012151039742,1283633.3818554843
80.55002870571307,32.956776880100534,379164.57689286524
80.07868403027594,33.20772059182581,361544.6053613204
77.0193883419963,32.44006391523481,611354.8365737973
76.65212112442583,33.12298016204711,279175.00082012976
79.10715967665763,33.25955710371146,455804.2056371955
79.55496997820367,34.34600170618669,2259901.533499075
79.15948370642934,35.20381063006025,872376.8042592454
81.66864249654304,33.81358814220013,9817604.912935091
80.91817910615653,33.69456272835309,2753972.377305556
81.52432789225902,34.59303788575815,360553.32758589124
82.56102886112862,34.94034387527089,317049.53735327494
82.23235671062785,35.056723500946994,526328.0744176822
82.24470309364169,35.85240771816471,769258.1496708998
80.28481323287744,34.77833369106809,370365.97846036556
81.21844351802983,35.85439731303431,4728910.06598513
79.4946483352234,36.15086308176706,1868812.2504134031
81.72428661485426,36.17502518522806,245800.0437157732
82.40428618417795,37.619201065370476,615098.68590627
81.34874908343996,37.64039294597833,405629.1365373785
76.80231543643735,33.99289775863016,623881.5634318942
77.56989703957086,34.69813052372896,367655.52117120667
77.66990589418127,35.702523038932576,344528.2843613956
76.93488695541978,36.47481376700046,1596841.325057339
76.39697537077255,36.55673881901552,862814.2229720446
76.64961441853879,37.45890643494521,798611.6564086536
78.77573202243907,36.3870564485433,328436.92318796704
79.07425944367067,37.01949397399654,438845.52437749057
77.81412519271151,37.18519760952993,234957.76213479202
78.58833669320225,38.21563515913281,1078324.6660690226
79.92206316451923,38.384515056244936,153220.32534363575
80.95468379690647,39.22547703457993,2155174.7554870774
79.47331331384972,38.7773488886668,144497.74015422032
79.60765674930134,39.49197563694742,176702.06762583592
77.90680407580075,38.50396843774908,438743.40790119243
76.26801643505075,38.35548759741704,4632480.521190516
77.42620034822113,39.586304023998146,6274383.882866866
78.66453079671274,39.86007683182356,6213656.441061156
77.9858601886527,39.63097571640135,2428574.137059078
78.62290235220136,40.54107409230797,6416015.703762193
84.37242168474269,36.473519914832686,1004994.4388202487
84.21745700104731,37.15480227404658,4432343.549192042
85.75033581039047,37.36970499842803,1145076.66898243
86.16450861934959,38.822477572861935,340271.2171269547
85.9028431439248,39.58535148384955,1548378.8016834252
83.41203980181213,38.636867834822,275527.24748785293
83.22162973388428,38.96036414309791,413905.0736277499
85.10522996550361,40.11491533938767,2227784.5115846903
84.79992639463492,40.95965649680846,632575.3546909302
87.8904466255177,39.731449107546496,902302.341644324
87.26844167843817,40.596746682769584,941017.8871380995
89.35441211828653,41.53321299584244,223206.55287757295
88.42070908112377,42.442113883039056,619788.6795612487
86.50809330901706,41.510846304868444,1524479.557008244
86.87658561115957,42.809012980037906,316227.05086847855
88.98894763660955,43.61007579086014,1720193.8877255612
89.32122259943625,44.106039921695626,231045.59302949123
81.38895572923381,39.75635434838993,511127.06728844554
81.1423067450178,40.320620286337494,282138.1892787644
83.17817542809611,40.48722215464329,410407.76543858915
84.16150234629957,42.52485368568263,9626164.83519094
84.20070049673556,43.186091759597744,923304.7314496072
80.47979778409443,41.45676798124854,1080228.5391044198
79.31707429836385,42.17174766469181,279940.29103066
81.63689139127153,41.89987961009178,443697.8607203775
83.52718653182576,43.74383132956732,3809804.5502597224
83.78993856415008,44.47830626670067,915620.4303864283
84.46057174259714,43.024064425747234,1148590.9368837583
87.56631946371935,44.41839056799294,442241.518673838
87.69340853683595,44.68308570869284,1860525.8415525223
89.42499714762904,46.129245751740044,360390.6112052393
84.38982018743607,45.16778034738163,3293533.27932398
88.98629618716727,46.4193450224023,1468648.4146937514
88.57059529102871,46.91798362338044,423742.9142927931
72.58848834586071,38.09095933136527,1207795.0237232482
73.84488452275299,38.701586965785566,1055523.1450819238
71.32951618356402,38.855177423887234,938402.5168267706
73.25102964871297,40.15124273226034,446884.13853119017
73.27001127363344,41.42125851186793,1029674.9620312068
76.458116439405,39.90008735966372,1385228.9834089694
76.69789443322587,40.7219818436197,1574479.327205011
75.97488386318221,40.68326533887779,9317610.680345273
77.0552287726898,40.75364181805874,1206204.438667472
77.65727570832847,41.8826339175883,710970.0752498969
78.09486309825434,42.414146295177595,355114.9065341767
74.32252787625393,41.14178361591284,2014113.2548515042
75.49282440751885,42.001952298695386,202364.273902465
75.09772614558862,42.31919471815526,183428.360817602
76.22069666486361,42.61209970554229,254640.27476416182
76.40346845054255,43.784963703617144,2585565.663969506
70.46485753670083,40.14464239070863,393655.641838268
71.4888483760088,41.47354899944389,489577.3414531128
71.71961017715753,42.07396573780158,732256.3654078502
68.11887170276013,41.41061379328378,1601964.3746855455
71.42789897663549,42.99258622545663,321513.4873336991
71.680362961602,44.35483951877028,302699.3511211105
75.39288839734081,43.43572155697615,6489243.307666549
72.84380398307603,43.167558635610455,847821.6556249426
76.45561541774767,44.42992786989302,1363150.1027529219
75.5535030143535,45.02597261939843,8335884.920569244
72.74875209205511,43.83780396482112,305585.9796523555
72.76849329620147,44.971471510139054,1730374.7163743542
75.28858382632282,45.841697824015895,3956131.2752028517
75.09944910549567,46.93156711366112,359241.5534687534
79.20905571220833,42.719066267803925,977725.4044146425
78.59263344120727,42.832288659529816,1804954.7712412677
80.84055064007413,44.25627778979392,681101.3233898481
82.1546605529457,44.54024298267709,4015527.244911154
81.30401063051865,44.92156015742464,1005901.0740572094
78.84735602605505,44.19951044016759,3974842.4321667426
79.36264949114538,44.9262966817167,422532.6575739123
81.71738919687492,45.603597817740436,3615515.1879375433
81.40180199860906,46.353868207397596,245652.10804361507
84.15428418768735,45.66584541405999,260299.78263830944
86.01142294689843,47.13463582116831,908785.5893105353
89.41031636680589,48.4387961532978,6276979.802192651
84.11684197153059,47.09939533966256,579252.9596472161
85.77637611773038,48.73376223958755,714707.6034272513
89.97481069785061,50.46400366607039,1354940.9709174004
78.49976548918194,45.52985063010624,212931.88716112246
78.8479218023769,47.08524708345143,707793.6677909009
82.48075106970414,48.20611065837574,613351.1419169067
79.01548747204734,47.52551093031624,268731.24770446226
79.61987299062625,49.05668322263134,571736.5872759933
80.20445951297445,48.96381800071653,6038355.395013352
83.80044209012323,48.87739584722742,440652.6010337158
85.56745181301741,49.99748730652819,378587.2043254066
87.29002821510338,50.60705291534868,3225631.8288585097
86.8993213593528,51.22089354154348,291668.19448915485
83.42439229874681,50.479662659939876,626870.7314917551
86.67971244958358,51.46568878792136,1331682.8394060829
56.306612117228354,30.261445608883154,1501326.6950313319
57.28043873398588,32.26422954563412,1.5653087107477633E7
55.308888149950086,31.996122166612444,304719.4748027078
57.503221432310205,34.14660249275409,1241104.0589657475
59.21677024396178,32.96072779622828,406479.33607615967
59.934615071420644,34.552027313878774,260525.72604840997
60.6187690740102,34.72186139014089,291366.67688248464
61.581264248389225,35.79419546072273,315760.0330863697
60.097013865764424,36.19259286382885,5917220.517467836
58.34299696376053,35.55291504433812,5456350.075397677
57.774501201329464,36.422702169016354,251055.12992323033
59.960908971646546,37.29960569552652,2635784.8184441896
54.152188060237485,33.96144044717625,551845.6139631358
55.46449176676889,34.98957327769581,413907.10500166035
54.76747809948774,35.863405343296726,327488.8473559337
51.52073952568822,35.21231451286756,1127297.699892383
53.10291824467711,36.505240807517914,324330.70662745
52.79113004416449,37.403089439737705,525873.0866519536
56.61631079910303,37.14779755068122,9314759.339039182
56.21012935564002,38.41321179279594,390651.67526617314
56.803431367433504,39.18561011341633,6533851.080302291
55.97384007253388,38.851236948284956,616699.7929568139
54.21809903674769,39.16638866628143,1060759.8918156214
55.7874153322691,39.44591036481517,1269994.900118443
55.66993179729122,40.718017214708084,391870.37652866624
61.72642893910483,36.470259228710574,357474.3087395445
61.01798743536589,36.95093740812383,3490172.264846682
64.02353198605914,38.35071659216328,266886.3472950191
60.51989019051687,37.8459191842981,738946.5046429643
61.94499156252484,39.24974982702719,3341666.647575556
61.86163810217629,40.56622869648993,4073694.6942704846
65.16948934438648,40.251125826152204,1487089.5753105993
66.269108274458,41.055510924067136,181670.357764528
64.91370176086987,41.82002630227505,1426054.5544108371
63.46432632668078,41.25739855094437,198092.53872162875
63.63473971921579,42.23448827344123,501455.1476403709
64.22515367302532,42.81270445090561,2382817.0586120086
58.769427511242164,39.18838258393506,173814.83777388063
59.09587769295602,40.816382516308344,798799.7282106315
60.777531614229304,41.93206850175558,1.270772035652664E7
60.779859439528565,43.095289193378825,425953.946300822
57.44579369480523,41.70454606916048,4901713.016686763
59.61160273147777,42.35780685415183,1186510.0434498854
60.25132694621421,43.9135447002662,2747471.154303339
59.273363253111974,43.81260791353857,209651.0293269236
63.43679213744799,43.56612419566123,1542515.936297959
62.90065892503778,43.79275508408755,1220341.6147533227
64.53394351842299,44.887020345856016,2220960.1412166995
64.22790299146125,45.25366454560195,731847.3461398223
61.429275523358065,43.777521371671675,622101.2894213543
62.89414551732162,45.04804141671398,1351721.4760140006
60.74987143537749,45.11029716079499,288110.150412355
63.61239453820191,46.10030263064435,1290628.1187185936
62.73884632459014,46.30243322577909,395665.7264317102
64.34174929628665,47.6801977652992,916275.4598565586
50.46546045849156,37.93411772743359,586713.1501817021
52.61122333001825,39.29803410247338,513182.43993741175
52.32479134564767,39.88066594686934,707869.7582105561
48.646660757944225,38.35564385909474,313428.09786794556
48.55491509172753,39.44899687599214,1121312.1295055598
51.460360857849246,39.62554092251393,1187317.6754772773
50.13592901836383,40.19332403377913,289353.6055574662
50.56094320270211,41.13550964675228,506412.64775257214
54.53823969901767,40.475552526232306,204881.06561935556
53.25688079985019,40.6339166053285,1011651.4491209058
54.421264543093756,41.0203594169147,615098.5724963127
54.350155854169685,41.856257555566565,1579753.7307372978
51.95564674823824,40.4507262108322,694316.9155643411
52.932607586563265,42.212149725290764,1068438.0955677899
52.29821224773527,42.85621183880402,405845.680930081
54.20029040807838,42.98919780904622,339884.1799778117
52.74199773270494,43.57806923498639,544512.9374396283
47.66407850933477,39.21522327794361,791518.5832898745
47.10595778751519,39.77374556364302,2874112.2251442512
48.04157569312085,41.43105841732161,268269.08545683796
50.56275366866677,41.76903778111042,438388.05098512216
48.40743063252522,42.39505492781813,1687177.1782562498
46.22115121760793,41.09110203896576,889337.6520168147
45.99474941854741,41.84665908386572,557186.5999470399
47.53334560692366,42.89477759011574,2134968.6464479556
47.38410043231143,43.35939336506445,1823972.130688942
50.56013201015336,42.385141912736074,643641.4181429266
51.35381238849663,43.60589998269123,761740.233161753
49.9117719315719,43.76408927766195,245443.88870803762
52.17727065328263,43.84803618399395,3321151.5253526773
52.81816291268343,44.92705336256187,541799.5622490963
51.98904980686113,45.34917685601866,224326.42001843738
49.067518389321314,44.39803799148242,420687.7939990948
48.84710764117061,44.41486750048247,956134.3271650719
49.8478653179487,45.954889095791366,493709.4081330824
51.02354871076038,46.24305349341232,451094.4730080418
50.64039231474148,46.4744846725697,430752.6073088819
56.26406678353704,41.98844912545551,347380.0548638568
55.97185106868913,43.24342174359106,198599.20476800797
58.0205870707704,44.28780645957729,299824.7946898775
58.05255232733597,44.96510997615923,1713037.2050867758
55.50185078761542,43.71403436740838,1296866.6337094638
56.48472286209023,45.2455286609428,3161021.8655450144
55.34791762213434,45.533069781073,375503.82627155434
57.42768303547973,46.28738154492601,340076.8897632298
56.87958033245669,46.4589562347102,685481.3562822136
60.19898115134841,45.321372040669644,822124.8432103477
59.439461486555366,45.97175606630529,207303.1432225328
60.83648755341121,47.605540736634694,6499544.596422416
61.76714259336929,47.83832153858714,1840984.1409913325
58.93199492498861,46.7033238384171,3219047.2608437836
60.605384193563665,48.80800394391873,1401962.0626474128
59.35556587556622,49.070616237087755,4167532.61295131
62.44717993968748,49.64924720960122,1084926.9742572743
62.18996516393894,50.056123350006324,2055750.5759099892
53.71619434714972,46.035074979795276,680849.079346097
53.7727578196284,46.53702105085692,2496622.384609187
54.56633927570963,47.818111890368215,555516.9591897978
56.58265510311019,47.99759491389441,5488222.970152337
57.132077288120556,49.054496703782604,328305.1124119085
54.37074513096335,48.269416012053604,4151153.518089183
53.56800426746515,49.311794860914624,296812.4694937651
56.1438413944915,49.493220240429565,580381.7582361158
55.04941245959162,49.850761913199655,636033.5687789836
59.309550050308225,49.2663437914617,342817.6234821535
57.51023845876386,50.317673803609786,589572.8261385337
61.4526093479017,50.733785835694086,421230.9556929356
59.78961072092238,51.67545939264698,475257.84160342615
56.40817175587526,50.10326982395421,916120.5049044904
55.86433069634693,50.85786039970342,265483.1013794589
59.79799428133195,52.153742107237164,268255.83729473915
60.70072925937346,53.14166982097548,1091187.6259372388
58.84532747007861,53.557698013515584,7590033.196073803
67.89785950526542,43.39520894701768,1779952.391649756
69.78377270793237,43.92212776472529,2376715.4675315935
67.5886255542882,44.31359011586108,409555.3233668092
66.57041971368612,44.75305681843597,7094017.585447205
70.00292151924081,45.772570241790085,357298.45321080065
73.55444157358947,46.36214943529876,2994236.8202676694
74.0538517974641,47.42542072269042,287977.3324281799
76.51684853157694,47.92159413992119,230482.56254596112
75.57721166954474,48.20477584063378,327673.7160911206
72.97783683953028,47.783350167789436,509237.07275504956
73.28751219089415,49.172451542747076,686267.4214446996
75.0745048914648,49.709007798588644,1145385.9311416296
66.16856468427646,45.12298858481541,4568270.554312747
66.20594481673989,46.599306387851435,430580.54488515476
68.95314408496023,47.38527299736281,558094.33620079
66.15069528395627,47.25964854015406,496707.934445759
65.63333038718032,48.56104858332124,1274124.8136426562
67.09909737137312,49.2845626296327,1540813.7068878014
72.10294258911519,49.46806602119195,2183764.615078356
72.69272432492045,50.914523071463805,442053.203080436
73.62215707145262,51.35005544486494,438335.4627789904
70.68558330023515,51.12143573074292,1360442.6107513912
74.29948665039502,52.82981641504514,250677.21907387598
77.92353780842481,48.96348088645239,416309.4231467382
77.5805965262104,50.00863354215607,675624.6937433896
81.93565835762858,51.533419902340576,632006.1484263344
77.63736697680159,50.85275157517475,1436137.897501139
78.95930449552851,52.021657985863605,488869.94893427804
80.6755562034289,53.02905426825723,5535824.75931676
85.29966115579096,52.39313008516471,2495030.400866629
85.66055340102962,53.88803236895056,1329308.365890738
88.00294137899164,54.79114053695503,974510.242492029
