ra,dec,phot_g_mean_flux
57.67408160723461,19.37811883929644,916069.1696267473
57.38053547294245,19.663367074024002,451147.1755368409
58.750044081563516,20.099377167334232,7547113.702282101
58.471246963390136,20.39424575877184,435747.8188776328
59.01714919296537,21.43665000613768,241283.63744367642
60.944664685434084,20.66575970948983,1034578.2016773566
63.7878729333927,22.393379406224064,456733.13178578485
60.016500037910774,21.16796724025395,1316944.3982497605
59.81004103914987,21.742803449199364,321112.13802616287
60.30263509453851,22.20948586609053,157364.34391551436
62.96880129984861,23.60086049600217,1252524.7800374737
61.03103121891424,23.732972035249823,595656.6450929377
51.396639923018355,15.647620631331552,573453.995913321
52.13093994840902,15.808372735102896,1376957.8123396202
51.67476679935839,17.024851959638262,2498980.6881904383
48.93886510732141,16.09246483991097,2618272.855479617
48.89812817688446,17.395209024911118,923786.981614947
51.65561539863313,18.299362135702935,442157.7298161753
50.914691835716674,19.14765815325008,5111082.011795872
54.20463684974191,18.099917606603164,1174136.0972982189
53.5717738321225,18.492619440372717,924387.581989495
55.34505428896304,19.371407331877613,792811.8916562481
55.38120510374166,20.03462022416547,274344.7913734137
52.281791686777154,19.46638858785617,783321.9345567046
51.75035944702459,20.133632526259348,288749.68744687375
54.146757415707064,21.1140168805728,368648.90374166676
53.21643794994342,21.787801347348566,680180.0342347113
47.19499691135264,17.75600388097534,8552524.54502903
47.358758238376176,18.767432357143903,904018.9002691602
49.60476900376383,19.305187529461758,343384.4477010268
48.708037391880346,19.972040523034142,849044.5206339663
47.07823247894353,19.465982561428365,2144048.0129124704
46.75907435050251,19.914872907035207,681910.8412506761
48.57075474524824,21.091621629816018,575144.4948633697
51.00382180913204,19.907096290325384,6.907067254125808E7
50.71383995916173,21.287815101101973,683243.8458478826
52.3162812940636,22.061676593232097,329338.5510393242
49.1292224607783,21.17253570504396,1480236.6751642467
48.655559003535394,22.51528369381366,1669260.1221908587
51.890120380660385,23.408964705057922,426901.00547614304
50.628741971362935,24.119907636948763,427110.790885542
56.34384854549002,20.764586549404516,770241.010472669
55.882775749983445,21.523582055938107,805455.4665175709
58.48474025053324,21.884206533520928,284677.2158806221
57.29588150995282,22.13140966635704,579554.1451499988
57.588857743604834,23.09615778371947,587782.9880825183
54.08556239141239,21.833195837196257,2729768.028723903
56.046482345909624,22.323972420852993,696232.7068211079
56.54193892946647,23.339805092346428,1683571.2621368137
56.76765178194667,23.99502558409213,7671383.387513738
58.96673640066606,22.989881072163154,604881.4763399331
59.72322735236762,23.897442301467265,504079.3148884215
59.0440470624713,23.875174402015695,301797.63260669616
59.845201789230345,23.964868886945712,1302096.9071063176
59.53819565052342,24.265668369941228,756587.7124340576
60.95907522089004,25.253002883498546,461427.9126183708
58.26416646748531,24.25089185299471,1478870.9021421038
56.74757873625992,24.519926574307156,3.0123613751874346E7
57.74128379215938,25.459332978598592,185838.05413410865
59.94263263179601,25.590796225001824,1754726.761028554
58.180094900963205,25.64256778802719,3505383.8088228665
59.41640334874005,26.56683863772793,2199210.108645341
53.978838709029944,22.610500872295685,4642869.82087527
52.634281470222724,23.335451146369454,440766.9550551789
54.86523069073487,24.025919585512067,1382073.2335466195
54.191777458162164,24.794032184100782,789350.564237839
52.280520605830255,23.99861255627022,233718.3920856254
51.36053851247002,24.158828572739342,2156150.0793612595
52.19864935065686,25.694599561553385,2283651.4113102267
54.375244494553826,26.06836192677742,514738.9932105931
53.27371226245891,26.25685575719732,464358.66497465444
56.81808470743967,25.293276723003927,6315433.890240908
56.32801354619483,25.97182481550589,2062651.6027689143
55.69364565119886,26.246696229797024,1060345.7047491353
58.12535446387196,26.63030629880698,385768.71106449974
58.840596884884214,27.10458222324566,614078.7817878773
57.42523410179555,27.234997575249807,290364.0617092173
57.50595328550534,27.82781757188145,703177.1727730664
54.68182677042554,26.719981130165532,582098.6279962984
54.98631312862823,27.248395880951477,1149893.360050451
55.00912509171004,27.486340725478797,328869.6945221193
55.8071658791874,27.826173796669632,1811659.3635616305
56.48498384964122,28.753447648053893,1.000604090286675E7
56.39173270324171,28.834922829676344,343401.9739065759
33.51103771066656,10.083787683319779,338098.09470346523
33.557844575718654,11.293702367396843,347953.97916423116
34.320241044153214,11.972876921021808,488981.3611764495
33.4432745313656,12.282328090320481,1085741.6171402452
33.59579586244653,12.74811765140981,476483.0134050841
33.90237479370442,13.776216249282351,535717.751720277
35.60646271607828,12.956931160864542,352520.39799904765
38.72520560069882,14.241996062662546,175803.0570837227
37.596672449796976,15.328936097361778,3712886.477145607
34.82084094343891,14.495388193315247,680418.8627243972
36.708383438720766,15.064089422118625,783950.4361264108
35.71872514323708,15.964029452757766,620082.0086956768
31.95854496657262,13.166959805504288,1321622.6644679406
30.44570831930801,13.972277083429814,630407.5882917332
31.820056390103733,14.69298000076057,542563.019428383
30.41366479583211,14.531116804476294,3041622.2757495083
29.37565738692864,14.991404076784425,236676.97757458518
30.241903874616536,15.688739949965909,712763.8448412182
33.570402920984606,14.822623310492661,535783.2626819339
33.51548637379594,16.103041178024398,340637.5895044022
36.13563545888486,17.328576910474144,1128947.143181077
32.5563491441016,16.33601488492719,760532.5871906411
32.84294330313563,17.504821491083522,707040.8383936047
34.11507562152892,18.269628071869217,1617135.810363271
39.48016321074636,15.575390395766483,423303.2810785307
40.61855255828904,16.033144184261044,222908.09016308532
40.19043033777361,16.668135654947637,556765.2315899913
38.08425208326884,16.710652711011722,1145874.8778077988
39.309085939073995,17.411672091074745,208641.9257479411
38.97005739767612,18.07631199002864,807428.5241113857
41.83457809704822,17.284294284568293,6221524.510731761
41.74325627780987,18.676557417376042,366949.2399337063
42.67834486462839,19.16017683955005,4.250438284268672E7
40.732869713593225,19.35228060731196,362713.67433421145
40.94314138906336,20.04426765829061,2105285.522164609
43.05684841961985,21.12081533727534,1620915.621529057
36.32616855356467,17.935175250582674,1998987.2492527447
36.87837755631418,18.98454810734992,354131.53875547287
38.762640624039186,19.680635586902152,227632.62961466124
35.278895904916546,18.584573657223363,9105941.524904711
35.405611355949894,20.28526786429371,385890.25904169976
35.520832176705724,20.487355619559384,9260998.024083368
38.97899531009782,20.25198604919158,3161875.113622732
38.18417040135386,20.90018677165489,1166427.8859281049
41.286131882035136,21.38283254626864,2131626.3106552036
40.05717814158626,22.117014559655022,324610.3325596835
38.1878872238503,22.026705348150085,707911.9458561179
39.88272493679839,22.516640336095588,257501.6419958028
38.51709384381924,23.401897834232884,746249.9925957151
27.866358330607287,15.324588722675397,1978827.9014318585
29.956519491087665,16.346695247684526,1003648.236345864
28.46942663461048,17.16375358162913,1047242.4547119206
27.733275036403903,16.98460477011876,335134.8485786236
28.69402539322884,17.552490805958058,7235540.236960914
27.63761813866637,18.430992718198063,751942.3847467807
30.99483542961737,18.226282716809205,1650109.3227123893
30.569718904202105,18.589337384387562,532816.9453990941
33.081936149938386,19.992904030652106,1563498.5004569192
30.48235781608249,19.170549788964284,3778321.887618716
29.395061350615524,19.74173776324461,474657.3899045731
31.343974469062296,20.52808655864556,270758.47005030257
25.350817511533005,17.620387535486266,564010.7189838324
24.670239242976482,18.653233262205898,764843.076914123
26.952292210816882,19.460939254999882,8142652.920164887
24.143891975713196,19.117700833572673,432107.4043820843
23.939724043603533,19.670397351261105,8037249.191474271
25.320067332666817,20.615425998550617,568135.2901757924
25.666337109591446,21.494737952843742,2615007.410931331
28.832134098835642,21.351328981875366,404340.59929971915
29.521279836021364,21.104856362165446,1590317.747874057
28.839011473971166,22.553466897529255,725758.5645554803
27.815267275190227,22.176371449805284,1237744.92890596
27.87468674900257,22.867491555665318,1353893.9067962137
27.566474030135844,23.788935374581293,2238754.4183541033
34.85491361317128,21.0037386433773,525741.1758388276
35.642084938919425,21.312369801398845,5105446.468421681
35.89323068163659,22.457759305705842,9291979.958219599
35.15409704445896,23.26233216398171,158830.81480017386
31.891554675395177,22.196182521588437,281804.278085929
33.29693562884795,22.8673785559049,1664019.8099989975
33.253835733279764,23.66307683843367,1537665.8980613523
36.295773938438586,22.718200068882112,267855.197694768
36.05967504545425,23.36240332490864,317969.6246248207
38.22613664637258,24.13646864492022,934906.1399132118
36.8919067715271,24.871618990589802,355232.3032427361
34.88323633860694,23.73207089673999,4888007.198061513
35.53310116109327,24.939205676705257,819703.1363379073
36.61677223554474,24.701744478235913,234510.9140772935
37.40036055673719,26.27444264734316,2296933.8340265085
36.27059299331685,26.431369086910586,3203597.904347491
30.242192556878518,22.86202384256399,4102458.9345164886
32.33373382953858,23.831062955750962,873679.8149356339
31.79391434462784,24.25949038099625,605261.3332860536
29.60360187959928,23.895452004775063,1237110.8585269568
28.503094763747445,24.92763139352605,971556.919251668
31.94896672702989,25.576230949964494,1809548.404620791
30.047172810317726,26.098763075128176,364614.01364595053
33.29289883939764,25.272665957837322,1153687.6662390935
33.177750581199554,25.99677107149969,738654.3221310345
33.53472182639037,26.92747854817255,231049.68341655185
35.79515449042802,27.312184940142366,564789.7956724942
35.43151669297092,27.88448308062064,554562.4694357651
32.5212099498461,26.97100434981605,329330.96657334606
32.31877332819288,27.59226328212259,1614821.533735875
33.08274418088759,27.947788696042995,1248592.986788987
33.2926021257079,28.681670048851622,712309.9938568252
33.32149860198401,29.43675086481442,344161.41865637037
44.9859142139003,20.7975862339746,312184.9129973882
46.002128743671356,21.980967846375293,248411.16486455806
43.359944170684194,21.43105535297129,332093.91830468545
43.7208416408803,23.08244142059598,850118.8388123491
45.401625932337666,23.490167027882208,828728.3890242038
47.775957153884306,22.498980108087036,804424.5180659848
46.985370901104595,23.015032732938927,639414.9635263282
49.72159465047917,23.792188150030846,1112234.4912904082
48.886535875741856,24.455459783998897,1183948.64484656
45.85381119041699,23.93811185130314,1496323.11769149
46.00502978904635,25.066754990197783,1328384.5075500587
48.53460195674371,26.143521448006496,3205431.75524146
47.61380091255831,26.64142508918326,1890787.2797504524
41.27902105356084,22.93554776385458,270840.87788183795
43.745132446337536,24.417467938880883,1086876.792962321
43.18433931304869,24.863224410597738,257174.18093343946
40.57088003291081,23.849783761335225,374582.60871877806
41.2784679955315,25.297627303283157,1091758.0100944685
42.58241775722728,25.854084661668825,387081.66257160617
41.92015805735846,26.711007905248014,378583.76854326535
45.89295227709485,25.851855612357458,1342281.7235704078
44.33389359750736,26.280558048340563,524059.5032943759
47.43146708552398,27.56873609075707,541170.9141963761
45.810983369069135,27.898719964509613,1000095.2049453008
44.70132562540187,27.00629015201876,707453.0113693645
42.83547053837186,27.422645028189944,236334.36282422437
44.65424558938909,28.029253756310403,866181.2733959929
44.33420273974544,28.81059169297125,605737.6393424718
50.814929184136204,25.34152487290846,339134.1691071808
49.738701340839214,25.48370739690836,767435.4226938097
52.014564728415195,26.346721915154593,498511.8664548848
52.76456732864943,27.7314314929965,1.7002661633542962E7
51.68172003196289,27.927490179909796,448411.0010360706
48.48938315818014,26.75464843004442,413816.6041492884
50.60213389956737,28.35593939352478,1141096.0351131312
50.40473142793591,29.00913113528293,262552.73096004326
54.228885849861086,28.13921652889576,1618822.805524361
52.41537620186685,28.754149278854364,1780117.194398476
54.51731710338803,29.342353085063394,468082.2901404744
54.5277007567209,29.973149681637878,1833395.208732789
51.41122533981644,29.403786135018205,407170.23396500235
53.08476695763723,31.679756404998987,1092155.4099332779
47.45400254032364,28.926771696723048,3341184.6954472503
49.42366861377632,29.608237743031033,999624.4270252557
49.41636556210164,31.126802959045243,5.2304149055374704E7
46.7124001423414,29.883557162118198,235911.86398758253
46.4271420982916,30.06648298640677,712493.5200055782
49.08226689673927,31.32950633422138,934693.1896483892
47.932354141993876,32.12296320399213,1.1591808516190188E7
50.865649992885665,31.626534750893544,410675.4495984119
51.816312358296926,32.29714713570878,282870.1718024768
52.30664991970805,33.163023204798954,1438749.724368878
49.66072164617388,32.665388902623874,1143406.1171388135
49.50941585742536,33.8335675035716,448992.8111421624
51.99541972209187,34.20806805078764,515302.4327500861
50.363039863781125,34.28841820017053,347189.33190183423
50.64126894863726,34.99208915258258,562342.6494654526
40.00442121691527,26.45343597420015,2257711.016234312
40.615697295104596,26.33661850125949,2753826.3617954575
41.62482410396866,27.624963402476716,618896.8743603936
38.11028431565867,26.2480138287835,4981325.086079537
38.52866900854838,27.405006506287855,2758850.2759763882
37.94212970938186,28.053269029351902,453336.99114541797
39.767337684327295,28.898334708588884,2169918.996831853
39.29914737316589,29.653418348022438,1393422.3581285456
42.69994654115427,28.52618860304667,1098924.2975483788
42.45732146161125,29.492039650319164,1865755.9004989243
44.04030793036108,30.181522517974667,490216.3210650171
43.433946765448034,30.331083366044012,1085254.7113892257
41.594274425978156,29.767808527444426,828135.9385565951
41.028585143330936,30.540786016901226,809154.455029064
43.39480288886491,31.344963010774663,1176030.1695140263
42.279155772917015,32.12445061531623,352214.0438098963
36.24775566356005,28.288410497028913,530578.5566613559
36.111853314124765,28.48122563319332,2734388.0679643606
36.36322138642079,29.495964220509855,1548064.4178361804
39.08771552361705,29.934115460561387,823619.5997098564
38.006710315076106,30.32362220731432,369427.0461788707
35.647004944083335,29.50197368546065,628716.1206715937
35.56643864295206,30.264348042618415,225026.59455607142
34.557401108133725,30.279808160532827,194835.57118828536
36.683791469561456,30.26493845286903,1582389.7028266431
36.84761939047436,31.286958325591407,270901.58853411576
36.86559399651885,31.801163709619733,1.367731927854745E8
36.53476121483156,32.59393926107158,536392.2751799722
39.63089224926597,31.28237830525498,2159404.815013009
39.16231081086509,31.954304078044622,259179.98873831148
41.16065424516332,32.629510854109164,364233.9325793217
40.9507377126126,33.37207178200207,444767.6882133089
37.36223331105209,32.111552151023076,554872.6559418796
37.381010509192954,32.56326212591483,566712.9337739479
38.30118556233805,33.53310701073611,583760.8569066878
39.064235409718826,33.52651862224611,510990.63449598907
40.14306488078432,34.61832904308026,1453286.938361326
39.56519807602791,34.651733618642076,1493164.633864765
45.5422108326388,30.986701613061854,5863545.890494271
45.27203662500175,32.04914721119245,2941492.385171189
47.131827449554756,32.59852384688788,2029193.9960416965
46.317194979977856,32.945239093848535,1572093.5014594593
43.72273379874115,32.57596586590082,348627.59970908344
43.14019391709357,32.59251245639598,302824.8682019507
43.928468427667134,33.50849968646911,521366.6449784023
45.0509796043518,33.57427309614288,1178899.6641219114
44.76656296449907,34.11890381805391,259399.84076847826
44.937212641202954,35.237114439661966,234174.3028512028
48.549555187553224,34.11822075332276,143309.69973615545
47.70684872155327,34.43974589274543,314835.63944113476
49.051972435213884,35.2122749675864,384030.3387754121
48.19358303887241,35.33237257230585,1.0410802804576116E7
49.16994326669213,36.285647981604065,877116.3985904662
45.98077292298578,34.73313369308945,138018.52614931148
46.98645057553388,35.84138305022775,1328871.5274185769
46.053369168582925,36.31911870624936,627918.2454976368
47.72418309039756,37.03530041485746,1108377.4144655475
48.570713685211,37.548704451746566,323177.8116027485
48.00613953342898,37.67573209167916,1193005.4888279736
42.27452632706447,33.175868430862764,1.4537664265660997E7
42.87694647238451,34.50234658375378,1047752.8941402596
41.44596135291311,34.88268502555139,447187.23992892035
43.53304771057937,34.979037608425884,567010.2354903318
43.14199629359778,35.240346306429274,540562.315927473
43.19071459114151,36.46956812002444,5295253.255036593
40.91090092664628,35.419546917891545,1434371.2833901835
41.299052559596696,36.140085960639524,585122.860535873
39.8179545153165,36.090527238075865,1289225.119454138
40.58735209674693,36.85506692718547,2746273.8457676643
42.17818817358015,36.82832000440139,435909.9475118954
42.15629457102804,37.201842984627525,242700.4608852906
42.1842932736379,37.74766575313937,2195999.376912882
46.15571087101322,37.00337950721593,749094.063530022
44.53283253522795,37.12967981733092,269838.2347651411
44.92844473625801,37.95439071494295,512942.6334889628
45.90270490061976,38.08766968004114,1150387.675588195
47.06459545831518,38.730661098307344,3205906.354542773
45.29712897197162,38.61931521218713,479221.48048202135
46.19817124969398,39.557153043947025,164468.179382914
44.30424791336194,38.506971312431936,416839.37699394155
42.65509814093584,38.64918373773198,569125.4870204248
43.36235102395428,39.549555276785014,384896.8653545804
45.21114704235456,39.876590730751516,560320.1773940645
45.60287735279371,40.86770957497759,639513.1210676235
45.62481942735504,41.03474440436991,498142.1527148299
68.28998850196889,20.8540946392783,341810.2665510351
69.17073012838539,21.182094275159745,378114.5357609496
69.61592594073639,22.562295305869625,232602.40449323264
66.10285824818216,21.18610080338142,1539905.7699530697
65.91930880597704,22.924186012857472,831342.3436661675
69.76756798791784,22.68298173614255,643793.4914587098
70.72665345023091,23.849342652009145,4313001.138450301
69.00945906379799,23.70727913441676,463202.7761815458
70.18660725753793,27.016852653997084,699440.365001871
63.82432820969526,22.983823931461504,880142.9895504685
64.7493289726277,24.30869470218862,1123281.154604483
66.29537390540774,25.74908042019633,1.3264396664156618E7
62.540990049271386,24.439384091556327,469999.04490724305
64.31968520800417,25.301392614683703,262103.26724010424
64.22987548167866,26.328903520846932,607972.9649655082
67.31528012596793,25.6833634949615,472218.94201296713
69.05208811377815,28.25453161875066,3385372.401305086
67.17517239627934,28.886473631640683,790639.1537368587
72.6896970337069,26.10443279638801,3633945.204483246
74.1692865632092,28.267556016776084,2868479.790082715
70.62120402031273,27.431671474115774,2440553.0528458646
72.88959952399122,28.630206030385345,3825210.2342260554
76.4985711630612,28.1212098983186,2100976.768242011
74.95957528891546,28.970188886079914,402883.0686239832
77.97362092251679,29.254395694037857,3648315.547877753
77.68663515393375,29.813039723786684,6505765.084473821
76.6488614909047,29.93004934290034,234193.37011167125
77.36567397742789,30.555099840825328,1822254.4354115562
74.72763527030456,29.43414915076729,851490.8866954225
73.83341272479792,29.509717759236302,5374892.611828129
76.06569660752274,30.214455430660156,486494.4428238996
76.67854020727701,31.28054654085684,303576.00346998585
74.97891774998718,31.664250157328233,275017.0580054855
70.44695087333874,28.659915597703996,5084522.548210168
71.67744935051186,29.688245069929227,1307804.008825106
69.60831436918579,29.38737169048468,6767722.078709881
68.29144540574381,30.720829336451956,1365097.7608019689
70.24855693622767,31.9064260619832,355093.15340345516
71.81923105120839,31.475485879200356,565968.8748930775
75.28910009610111,32.365452014064445,352429.99323477526
74.56278361492129,33.51137641553564,477943.3213673146
71.4463099138549,32.984497081762306,970173.0608000716
73.73438906530838,34.168489521422615,2873715.6250131023
62.65857210901945,25.503477056060156,834191.6983241646
61.09776180104054,26.055484869476263,130292.35690797436
63.2190861022895,26.183304189805238,1247463.9506662905
64.13242447272634,27.586861759984366,1357934.1498426474
62.818456024875296,27.929158743286372,1778717.0498700575
60.290722830368374,27.000804688349238,290004.5359223872
59.42800677881786,26.956560144126367,456715.7379202255
60.84474774837864,27.81152041499503,324876.9907218611
61.56859621784797,27.771717466383798,425496.69256517873
60.70616251123892,28.692743221243344,762955.4374830662
65.48326243532742,29.093116206471308,413549.22941648104
65.94848658725543,29.677177950273727,653159.8172155857
65.5294806994514,30.31149764056208,691453.151574267
64.37067296090379,29.74285378675184,258004.3588241471
63.64570356477526,30.983816540391828,3103711.635183686
65.28181737618483,30.948846686295994,7468556.203154513
64.44927579181014,31.597761618935962,2197992.70152658
59.41465664836537,27.72152752839413,755422.6769622011
59.274155731348614,28.630852828880915,464183.5756694938
57.92879162527212,28.875471825301407,414229.312969813
59.17807833020186,29.86780307554934,369771.32576225005
60.20543444122613,29.921168485575496,586501.7386477507
60.162759304442716,30.811103831132108,4101359.2604782144
58.64307749576598,29.59083282604122,4990656.394721855
56.40292990689023,29.894573821010756,2962738.553679024
58.56252954486364,30.628515484289753,1691599.870127303
58.86739326859194,31.35696620304465,374946.3341079694
61.64505866329011,30.678669113599724,472857.28332572867
61.160278952152346,30.884224826864422,3898945.8477159594
61.978000270168444,32.44641247810571,7500119.09511278
63.84820445276989,32.508128880172976,686070.0570036215
62.50764213887899,32.79144360893426,1042672.0616203482
62.691248729551404,33.494277540394776,447012.5780136438
59.96997734755118,32.08700147110582,804252.6873889217
61.06768176803119,32.844585132858505,304428.21038965945
59.29262205164801,32.76269515894433,900566.06069849
60.25464918907505,33.64745604761563,865136.9026857003
61.8745813470129,33.71717409186557,271249.6869181724
62.02517864211803,34.08534211474649,470399.49013022723
61.619781411672705,34.18004599717708,212980.24785630277
61.89909508583145,34.847719833946805,613220.0223408573
61.960340172146466,35.54382044713915,189347.38554762394
67.84651137485909,31.277966036786456,4840834.16333026
68.78884220345654,31.779753063246723,795047.1399166392
67.9507681582183,32.919000180885305,4678886.017372577
65.9220259853629,32.54092556768975,284324.25185568683
65.74740904775929,32.5743665969696,472006.5724478645
65.92197708068495,33.54501476179494,702181.0040126079
68.62652408115333,34.28174424249206,1771704.4810483265
66.87335161057327,34.77575007321723,623020.1815734545
69.86811964193805,34.10263688818578,1727968.8908659534
71.86458839400404,35.89236230648957,391750.9720486525
67.81666012085073,35.837193663371856,536977.331630406
70.06750931886802,37.105136082193845,226583.54905561885
64.40585268013001,33.72583456303259,502106.4868217033
64.2838733596213,33.83527857549353,466759.7269112602
66.10364165264761,34.314639758098096,1.962285826367796E7
65.3785854195168,35.184707500106654,1551296.2288486997
66.10775151895213,36.70532978942377,210475.7989746318
63.876390417533,35.46848407466577,338839.9934015043
62.15751854951037,35.85714756862583,565449.735233604
62.91745732557121,36.45428071591015,395257.98632553
65.53956318131921,36.58404888685565,1089519.71023779
64.54319345167463,37.719758249355245,2050161.3572836875
67.09475771522541,36.940116886857574,194294.01917460858
69.01159850394484,38.01923672166869,711967.3528779155
68.79382465987834,38.83509325164657,3608059.710170015
66.42272183418667,38.64585579510326,440046.30670901685
66.3121621712022,39.513324031426876,254621.6260720397
66.87500004985179,39.3665693732316,1056767.95333791
66.75365754279042,39.87332803189143,1781569.619209493
67.27240532097737,40.95053982184965,5678880.147877316
79.12569336951394,30.397222160439277,1030730.1947218269
79.42493929085389,30.984235437496846,1505318.9063852055
79.45060089423552,31.62359693218221,454992.0084650928
77.51086098512837,31.434559635996802,841892.7492174357
79.05269535205467,31.926696935310098,533502.7936633503
78.84823157584609,32.6848394202331,1.166472301689222E7
79.95651715402124,31.95012151039742,1283633.3818554843
80.94955174029525,32.70237603195075,2220790.6909241867
80.55002870571307,32.956776880100534,379164.57689286524
