ra,dec,phot_g_mean_flux
45.85381119041699,23.93811185130314,1496323.11769149
43.745132446337536,24.417467938880883,1086876.792962321
41.92015805735846,26.711007905248014,378583.76854326535
44.70132562540187,27.00629015201876,707453.0113693645
49.738701340839214,25.48370739690836,767435.4226938097
50.60213389956737,28.35593939352478,1141096.0351131312
54.5277007567209,29.973149681637878,1833395.208732789
49.41636556210164,31.126802959045243,5.2304149055374704E7
50.865649992885665,31.626534750893544,410675.4495984119
51.99541972209187,34.20806805078764,515302.4327500861
41.62482410396866,27.624963402476716,618896.8743603936
39.29914737316589,29.653418348022438,1393422.3581285456
41.594274425978156,29.767808527444426,828135.9385565951
36.111853314124765,28.48122563319332,2734388.0679643606
35.56643864295206,30.264348042618415,225026.59455607142
36.53476121483156,32.59393926107158,536392.2751799722
37.36223331105209,32.111552151023076,554872.6559418796
39.56519807602791,34.651733618642076,1493164.633864765
43.72273379874115,32.57596586590082,348627.59970908344
44.937212641202954,35.237114439661966,234174.3028512028
49.16994326669213,36.285647981604065,877116.3985904662
48.570713685211,37.548704451746566,323177.8116027485
43.53304771057937,34.979037608425884,567010.2354903318
39.8179545153165,36.090527238075865,1289225.119454138
46.15571087101322,37.00337950721593,749094.063530022
45.29712897197162,38.61931521218713,479221.48048202135
45.21114704235456,39.876590730751516,560320.1773940645
69.61592594073639,22.562295305869625,232602.40449323264
69.00945906379799,23.70727913441676,463202.7761815458
62.540990049271386,24.439384091556327,469999.04490724305
67.17517239627934,28.886473631640683,790639.1537368587
76.4985711630612,28.1212098983186,2100976.768242011
77.36567397742789,30.555099840825328,1822254.4354115562
74.97891774998718,31.664250157328233,275017.0580054855
70.24855693622767,31.9064260619832,355093.15340345516
73.73438906530838,34.168489521422615,2873715.6250131023
62.818456024875296,27.929158743286372,1778717.0498700575
60.70616251123892,28.692743221243344,762955.4374830662
63.64570356477526,30.983816540391828,3103711.635183686
57.92879162527212,28.875471825301407,414229.312969813
56.40292990689023,29.894573821010756,2962738.553679024
61.978000270168444,32.44641247810571,7500119.09511278
61.06768176803119,32.844585132858505,304428.21038965945
61.619781411672705,34.18004599717708,212980.24785630277
67.9507681582183,32.919000180885305,4678886.017372577
66.87335161057327,34.77575007321723,623020.1815734545
64.40585268013001,33.72583456303259,502106.4868217033
63.876390417533,35.46848407466577,338839.9934015043
67.09475771522541,36.940116886857574,194294.01917460858
66.87500004985179,39.3665693732316,1056767.95333791
79.45060089423552,31.62359693218221,454992.0084650928
80.94955174029525,32.70237603195075,2220790.6909241867
77.0193883419963,32.44006391523481,611354.8365737973
79.25368432572446,33.78883889784044,417909.8173061258
81.66864249654304,33.81358814220013,9817604.912935091
83.25494304899566,34.6183667438563,469718.8585966392
82.24470309364169,35.85240771816471,769258.1496708998
79.70148447188886,35.29955047858704,2769797.575441325
82.40428618417795,37.619201065370476,615098.68590627
76.52441299313581,34.6789645087741,622649.2001366554
76.93488695541978,36.47481376700046,1596841.325057339
76.15710661170945,37.86794185521752,466135.3675780139
77.81412519271151,37.18519760952993,234957.76213479202
81.17416789527309,38.87110968381314,281821.9589952036
79.60765674930134,39.49197563694742,176702.06762583592
77.16576764588407,38.927511523881904,1420093.5536719235
77.9858601886527,39.63097571640135,2428574.137059078
84.43890490851028,37.15502091753509,350461.96202018834
86.16450861934959,38.822477572861935,340271.2171269547
82.32057533100856,38.58125561951885,438104.71277114196
84.79992639463492,40.95965649680846,632575.3546909302
88.8977854639579,40.75387348846276,478261.2011696171
86.50809330901706,41.510846304868444,1524479.557008244
88.52702068204752,43.66127361285879,251808.42770720331
81.1423067450178,40.320620286337494,282138.1892787644
83.30927953388989,42.30612338728528,363791.38441388233
79.31707429836385,42.17174766469181,279940.29103066
82.43605917372739,43.7529607623058,885530.0093337182
87.56631946371935,44.41839056799294,442241.518673838
86.88435473648642,45.091414566904895,3424563.299532145
88.57059529102871,46.91798362338044,423742.9142927931
74.55447531741892,40.056443666361695,2.372444291719069E7
73.27001127363344,41.42125851186793,1029674.9620312068
74.79532682966101,40.27593505055612,2702377.2177981455
77.65727570832847,41.8826339175883,710970.0752498969
75.27554323982879,41.566734346395634,596175.9143745061
76.22069666486361,42.61209970554229,254640.27476416182
69.99410878030316,40.72553372646696,1413421.0925718548
68.11887170276013,41.41061379328378,1601964.3746855455
73.23589468148393,42.67678585879763,950359.0231371358
76.45561541774767,44.42992786989302,1363150.1027529219
74.26166548288033,44.782237223333055,601554.6981552519
75.09944910549567,46.93156711366112,359241.5534687534
79.59600383083996,43.72045381433016,431133.9095421643
81.30401063051865,44.92156015742464,1005901.0740572094
80.37294040090254,45.91102027311768,700478.1399409283
84.15428418768735,45.66584541405999,260299.78263830944
88.70910557402645,48.48517144099323,454192.36903272435
89.97481069785061,50.46400366607039,1354940.9709174004
81.31513043068428,47.380881516597235,1299330.020665606
79.61987299062625,49.05668322263134,571736.5872759933
85.88830299650128,49.968718588220774,3087831.3435973017
86.8993213593528,51.22089354154348,291668.19448915485
89.46055934877425,52.68450430991146,190011.649083603
55.308888149950086,31.996122166612444,304719.4748027078
59.99159231543643,33.832214704013005,330657.31155574514
61.581264248389225,35.79419546072273,315760.0330863697
57.15212799531747,35.34585334169107,2039922.366494542
54.152188060237485,33.96144044717625,551845.6139631358
51.80149403968173,35.10320179098868,885560.4305926496
52.79113004416449,37.403089439737705,525873.0866519536
58.475399404225136,39.049950133125655,1919681.7712691391
54.21809903674769,39.16638866628143,1060759.8918156214
55.84536270180592,41.02791083895838,657571.8176517455
64.02353198605914,38.35071659216328,266886.3472950191
62.32226970839147,40.23141378045923,2486380.2505308264
66.269108274458,41.055510924067136,181670.357764528
62.67628881697912,41.55342499770892,820762.6115980656
58.769427511242164,39.18838258393506,173814.83777388063
59.86437696212236,42.4579274143689,432564.59772564896
59.61160273147777,42.35780685415183,1186510.0434498854
62.37340937448296,42.508405512145806,7555170.903638618
64.53394351842299,44.887020345856016,2220960.1412166995
61.15044660081881,44.215088376408666,632056.2360584041
63.61239453820191,46.10030263064435,1290628.1187185936
51.649371846349986,37.518721186696446,514576.4546100733
52.32479134564767,39.88066594686934,707869.7582105561
50.783003157201776,39.46052899515578,3852707.9287853385
50.56094320270211,41.13550964675228,506412.64775257214
53.24652837345518,41.51703463570553,819495.981124819
51.95564674823824,40.4507262108322,694316.9155643411
53.65909963608342,42.68359549609341,1550990.2795069925
47.66407850933477,39.21522327794361,791518.5832898745
48.84446568309642,40.95415564807712,298378.38549952046
46.22115121760793,41.09110203896576,889337.6520168147
48.53069580091293,43.383197317915666,2866531.165999757
51.35381238849663,43.60589998269123,761740.233161753
52.383332762920816,44.74238753102154,1531193.9786810402
49.067518389321314,44.39803799148242,420687.7939990948
51.309491659656224,45.59313788343654,495635.14592480194
56.26406678353704,41.98844912545551,347380.0548638568
58.97447104456515,44.934532626155764,656632.382460954
56.48472286209023,45.2455286609428,3161021.8655450144
57.53865712864558,46.49089081305894,186880.54173054363
59.439461486555366,45.97175606630529,207303.1432225328
62.699991497293524,48.51175094648296,194500.49324569257
59.35556587556622,49.070616237087755,4167532.61295131
53.994707104696225,45.06896697702617,443425.94326691015
54.56633927570963,47.818111890368215,555516.9591897978
53.02891293454022,47.31496236602156,1757386.7660356164
56.1438413944915,49.493220240429565,580381.7582361158
57.32936365227061,49.55710032347742,233258.2859746374
59.78961072092238,51.67545939264698,475257.84160342615
57.155591200784094,51.82309868803433,1.6331524462166999E7
58.84532747007861,53.557698013515584,7590033.196073803
69.81272353666571,44.89412720871228,487769.2457996045
70.00292151924081,45.772570241790085,357298.45321080065
75.17626706363582,47.060387721433216,190461.66549335374
72.97783683953028,47.783350167789436,509237.07275504956
74.59755891525342,49.96248898532884,893270.904271052
68.95314408496023,47.38527299736281,558094.33620079
67.99443669676788,48.82555018999373,998802.2398815315
72.69272432492045,50.914523071463805,442053.203080436
71.64966226050343,52.52668525223854,322201.8153466281
77.5805965262104,50.00863354215607,675624.6937433896
78.90938305269124,51.59416673826387,494263.38730307366
85.29966115579096,52.39313008516471,2495030.400866629
83.17060834041247,53.19446375341526,215572.07985591615
89.00112735189822,56.096167011969634,184187.5354750497
80.25929901299276,53.46916587747163,593832.3398895786
80.418611822527,55.13836144082519,668524.8247767179
84.25140375206067,56.457298495932186,349395.6749196279
84.75649426940315,57.004259960103575,496073.86086094246
89.65923084508582,59.699465409711806,490107.89820124494
67.58423201338078,51.121187309807816,950180.9498562111
62.68590381724737,51.108552818449574,478148.6908772858
67.50022889218683,53.87281042866734,2317491.820021377
68.9856303213807,53.21200229881722,9133976.93456394
72.72818965550879,55.441765390453064,405778.6403148905
62.662366863710744,53.002238513939005,592959.1974493555
61.97229314540762,53.73115104948615,603597.1609317228
65.01286320821339,56.45855271502603,990705.5811715955
71.23410191727594,56.3001101899636,1792714.3118298762
67.5945344786136,57.443358311938475,374918.42872700444
72.55758558498196,58.975974280224115,496891.18690597964
79.93879628184473,56.6243966729163,342245.4561531999
76.16065536253421,58.25864035428814,1681554.1670164177
84.67655937004734,59.383883907228984,894061.5714837939
83.8480542326518,59.87016677992753,163310.66967789343
85.37235437034725,61.39365809786406,437241.22556263057
78.48138837591843,60.05150094569964,1533628.1193932986
75.8657939804425,61.385572818768495,4440951.596606901
83.6612919341311,62.18654748077771,154577.3889028277
87.2150010583405,63.7033026901688,705943.5359100509
82.64781327203889,63.9549901943157,1.0133023120790878E7
22.991510858532763,21.17575210339788,308360.7435339674
23.19408489995407,22.725982623178886,348071.62265919003
23.446091817748705,24.187718002548113,2274412.186248535
20.135779615588326,24.043730785945705,905687.7568447988
18.891107768296806,25.695265995146535,201180.78688218573
22.114627314270997,27.14893684611547,2494442.8467967315
29.484880057173175,26.30265343326928,966278.6299346831
27.941711730729796,28.135539770057733,864212.9347499444
33.41759903547262,29.87773641407351,360688.63836801297
31.314598369615524,31.075798354866453,444034.11751299206
26.297830438723462,29.537236963961085,185809.4919037217
23.8219312576691,30.670886726912496,2999118.295107062
28.296431746840703,31.63735600221468,2810026.9117496037
27.06743874084662,32.861374282663576,972788.4165580954
27.78830615244667,34.68782193889294,634729.1776358387
14.723620824728076,26.73988481832452,355397.67392892356
20.742935793486087,29.147752082041027,1778742.1482735355
19.35864010169534,31.54190488196389,1497019.7058235912
12.706142872675922,28.746955663910203,821415.7406668244
17.418630212634977,30.81106335961038,1654610.8246638281
16.28127843122646,32.413681282611044,505854.661177793
22.229281973024147,30.312964729429588,1808569.4202578226
23.741892777981235,33.11730156909006,3.901729404794836E7
22.18347235015309,34.11056679598935,451826.8008512811
25.109609932953116,35.25882969750033,540065.8153760895
25.08886106418997,35.671153840511,238146.48329790973
24.997923525679997,37.74916475708471,3851628.6864908733
18.403153087150084,34.93278238511853,5390476.454630277
19.075837758008294,37.39209919942436,232828.21687623515
23.966350835007724,38.610037260527804,956435.4363909437
20.67063109158091,38.92311394229437,1007923.3379275479
33.81137624842716,30.709597079979503,218875.34952982044
34.86555246820651,33.37993841705903,236029.3916664566
32.65874346132644,33.93813964286775,440616.95880821126
37.99727062991666,34.85985560320334,761612.7838363982
34.55000641844144,35.315602550359614,1.0121373266890073E7
36.71273768186154,37.5504454465996,9557785.637899477
33.2235061701234,35.32215258321473,7845782.845420861
29.7819749880629,36.272652451056366,377394.2972052858
33.59848157906056,36.44719676704682,489063.59765174985
35.69699734690705,38.689166181127796,406463.9761814241
31.46841940098977,38.112567600018366,784366.9786425848
33.14615244151785,39.591360918109466,872912.2168868554
38.770764714494824,37.53516422026039,378813.8519692217
40.255552928761645,39.37104010251547,291325.38494927844
38.13434779801032,39.88649879605044,271585.71104786114
42.2536819665914,39.2137443366245,5531497.309333408
43.98087201193511,41.80670743133736,1.1875471498689264E7
39.569800539434254,41.63322186142294,990505.1451121332
41.51114800070418,43.75474442941928,3060227.912029302
36.19500715052372,41.001001794029406,443255.69936480786
38.30184133284194,42.827477852914875,299592.15895080904
35.244333396945166,42.648151792613234,1942641.2062468724
36.2936585388886,43.545437743761255,1.523358826502646E7
37.941584817322436,43.57579049409498,2259694.2404758204
39.25720561444009,45.08198033733707,522246.25306186895
38.304929233623106,45.59084913202939,274448.9603857465
39.674838274660765,46.53757511857585,258084.1812125526
29.06464622308165,37.644849232505955,1791125.8136048065
30.874311082760617,38.6683727822196,309606.1154212057
27.092012523757806,38.74720143313009,125724.72310326184
26.856234031412757,40.15223374560431,509871.7860650461
30.35060353736405,40.83875978662179,313604.44747942564
31.84807760791834,42.63653065552004,434895.31728610257
31.284845988326374,42.427467782961926,694549.7985734092
24.977910180898995,39.66837126722141,163378.73575405002
27.479773230420346,41.76121411582227,1532327.200169889
22.561604026935477,41.85931066589655,9991597.568220971
28.232191552486896,42.80233529158888,329235.5140265829
29.287080556460268,44.05204280885758,214033.65973956286
25.787771921380394,43.98336709076758,312874.11986057344
24.902445337649915,46.60806934514112,1077080.4849310538
33.07762492074183,44.36042081402589,285781.6310595797
34.396343533829736,46.095743850213104,635819.7625670707
30.83774582479314,46.215654116809034,370623.4254324133
32.08071746658181,46.99265922085463,1114754.936921739
35.90925639860011,47.42679748828373,964062.6335610271
37.368738381798444,49.06157721064147,857080.2444094646
33.013294112989406,48.71230110286605,148872.05489515825
33.66400283124709,49.975682563613134,371708.4803513795
29.225770673301792,46.32019352244961,546727.9165752991
30.128830316387926,47.728257704493494,504803.1199598923
26.67717411060964,49.31427827788005,618817.582698261
31.490882013745203,49.3712102074457,206980.28538258406
33.29916409419718,50.38434591435892,507481.81310433534
32.68362533417775,51.520006947141646,516656.2961684994
28.43727133439227,51.693975111858634,1075384.9975157517
30.055588822460887,52.27305335586485,1059624.5250034176
10.22042042082499,31.116763988387422,1.6720498689796457E7
9.715939852051173,33.03776281246363,1074981.425208969
13.422646610046957,34.83407951457621,488813.69990564423
13.632301108769235,35.598014179773706,232977.5154210517
13.015556546039123,37.33720067944739,764025.9628307902
7.076148046248065,35.29848274240871,4667428.889191947
10.760653165964907,37.93884962860145,184380.61838073758
11.001658998473623,38.53276365538698,912456.2872666221
10.90985680098907,40.90415390395483,1957053.1080042606
18.095398241726308,38.12015971575267,400460.670694262
15.858680233755207,38.56262490545316,524753.3179072555
17.429382400183062,40.398675961834414,242735.04015519377
19.31318566254929,40.869672088077046,406238.59372037026
18.369002170493015,40.91966295757669,225981.37704673086
19.669875085271162,43.30590562606787,933988.817851216
13.363732150063537,39.78489392802038,1321630.2848181422
14.381224601186435,42.254901739301204,1883950.5004535827
11.844290783996819,42.620483365132316,271696.76704047987
16.141881579536694,43.16657867467403,313614.51167110464
17.47584418758764,45.00176004540388,998560.0045450716
13.893037644008228,45.471880398037754,1822899.3168643804
13.47371724278283,45.9448599568441,1246696.2271338124
7.990120884777095,38.28204086890005,2003968.3759675298
3.7897031348380716,39.67530027039711,282034.4565753823
8.17396767609206,40.495329226998436,231616.4671985621
6.000679760398056,42.408741801697964,657959.6247312414
2.790173020378597,39.64568312718207,901636.8451823269
4.5431330360730895,41.478531959903634,328782.78533764585
0.4146435724830351,41.39378677647402,1847088.256617674
1.24685662036182,44.04608358244578,202842.1502174563
3.313632421009956,43.929157202632254,1038683.1176127715
3.81775249927442,45.1792049778602,1.2806459123040058E7
1.2897188778995374,44.929184457448216,177411.8061546288
1.1293347530770548,46.6222891043664,252437.7234530289
11.393028232143722,43.8830256437287,8445966.666399589
6.20476482869798,44.96388431070817,292115.12032073125
6.972611348394722,46.84547815217332,1518221.434033284
10.894321592476382,48.06325629270627,565388.636700924
9.485670448397414,48.9283914459375,2585372.0195498867
5.184704728399075,46.15590327248945,225015.6954301196
3.885878318847822,47.68049010111039,334739.86776298407
4.662811579794209,48.32223517748219,603016.44282427
0.2994403072265688,48.15680483226371,844798.0220060594
1.355012101469934,49.0833641500229,501842.7422436291
5.2021312192673985,49.0510291929608,211039.94758658274
6.066942826659642,50.30594077395777,4985756.1991649745
3.8266431735060986,51.8022513738956,217597.78341916372
2.7641608285805557,50.82938851796959,451656.0038102918
1.077024340450749,51.80664451613958,3043115.2422046307
2.3674779808389377,52.663965352269194,418259.5172397228
22.494832788380123,42.00014258074928,6502701.7034607
23.059896114291238,44.279210251696085,229316.81932787126
20.44212178977445,44.665303098973915,1355314.418866782
20.395570945139614,46.7584059152326,486159.0523465204
22.77166946438349,46.317703019949974,894539.2994713067
22.940187247364793,48.60829105052295,2474179.285518694
20.42849919861546,48.64513178170487,363046.03390212293
21.84630340540023,50.41896787374789,918828.1167722341
18.020131289116176,47.000883600028736,3710716.3290172634
14.914841339907262,47.55993552796942,265256.457240914
15.00021905782362,49.260874186548165,283164.5361707007
19.108176015125984,48.76344178027831,180563.03906885145
20.30161065307873,50.63910797132663,247163.2455471522
15.544597245122572,50.72772542244829,1126030.1907856616
17.112565094988195,51.46176321385375,1132079.9308107365
15.9670839483453,53.65280592857884,1566382.4138505696
24.05692520082585,50.59138220556717,653775.3259482249
24.911462072909615,52.179275794722656,1039178.1647817919
21.559873369640794,52.68057179532656,215938.91279874474
28.02459915253378,51.80608771205496,176092.648170981
27.43915955223338,53.462459791346234,576343.6144098043
28.380770469595337,54.39918626226356,1944473.3200698446
27.82483803397762,55.43668473024543,535768.7006109528
23.923850397733915,54.351089271585906,339927.40925802547
25.33668865046544,55.12884326597937,302648.8195588045
24.15735340790788,55.838264020800175,230916.75829347677
19.297490325915845,52.61468028671402,541250.206453934
19.472051693601014,54.04810842640217,400406.75072236767
17.402563333340453,54.32736615560898,600398.7839742983
17.826105021990934,55.41415236130592,2604178.057060476
17.345551232017705,56.758668280461414,702023.7202090462
21.175427625785126,55.66336619449154,672367.4096179361
22.689111848323204,56.42813009384816,245157.2107487535
22.41445722748065,57.73106855154632,276559.72478798754
19.1621064571148,57.04670727229756,964817.8266496845
17.729983292562494,58.09896092862051,1028559.3797326416
18.64170976228319,58.454123778703,1227531.6568985342
10.242412207206916,49.868285274371395,2445900.38188191
7.1217688743675955,51.21330786078759,303474.9809297243
8.759359188726153,53.154206793951346,1117017.3688885628
13.402322989145528,53.60461938607759,2063989.4747636933
10.483768727583456,54.344057906822904,718690.2130694014
8.11868568249675,55.57376282365756,556742.489931348
8.246212835479499,55.78744452029031,369395.48972265795
6.288502049826879,52.315581495736154,380454.976831509
4.849991965178794,53.139349651626354,183982.809596298
6.595440061817352,54.20228950305367,245670.11464452278
5.126823148858985,54.942754877987724,450111.38738956605
2.9008573424520976,54.27486348080481,446479.32798070007
1.1462400357150209,54.92043715071187,1593226.3002251964
3.3113941905845143,55.999828651410326,1015733.1261592893
0.658872633225902,56.657291527911035,309677.42977209506
6.462446363855984,55.85808106479092,938276.2277152962
4.787506937362522,56.745507703388846,230781.71305464068
6.350178014067923,57.89718497028036,1139360.4986435494
3.8686213367409925,56.13597888442587,1114612.4168580028
1.9156735618709613,57.066427831410536,443359.32980682043
3.2332582374449648,58.486700008195086,411369.4799435501
0.7091157896324747,59.04958390592659,284010.9625350483
15.461815600581717,55.838694306359734,1.0052518230100732E7
13.44979470640406,56.75429964563229,808620.7139010886
15.556574628188075,57.53283980430409,269405.8521777147
14.170978542307124,58.06943212594925,398282.7233568519
11.598883187805123,57.13888306749594,372778.8647477891
10.024222676912663,57.742493057222376,2577576.9449881082
10.87894064573663,58.73561836364829,1460211.8148791336
9.06125317125181,59.54975075600937,709809.2154318872
16.424267485718065,59.18186827324427,533837.2940256898
14.111405914089579,59.440837104992916,1030718.3119925534
16.63330451060903,60.54320360638764,286335.9302300631
14.190891989477123,61.44580222686722,375036.3944130605
11.779963007293073,60.6178478503291,1582462.3745684596
9.46331913493214,61.87861307829878,209503.29827966707
11.016239819487526,61.818870077205965,911338.1088848412
6.511385215270583,58.83537738066826,181192.50691516302
6.287871340879706,59.612123799085786,284635.1648534546
7.476895605948207,60.27290186879232,351085.6859789981
6.094692925378677,61.32688603864763,375700.49337500695
3.2878570268589296,60.21809392803212,2949650.176192746
1.5761272635563113,61.07038358056788,2172467.9561153147
3.0036519631781844,62.06234069092357,156170.60955197265
0.7308413727581542,62.97512150860176,301010.1332909307
8.188623139065259,62.27396770972589,2826653.8833631016
7.175124224624714,62.56767520877257,1733720.7377937716
7.841859224485594,63.33070615512157,2115064.3066853536
5.377901379510579,64.28684340676934,1170274.9159710412
3.342835850462695,63.37525960455339,1276202.377086441
1.2413498547127897,63.97593777345495,318914.1829549302
2.4630448913419642,65.54909101534369,1393074.330157624
44.8856071164238,43.930814703575024,418471.17736207397
46.67825947910781,46.14134684423944,4563219.727502076
43.27754060648,45.7209752765727,454561.9768010855
44.58676842835892,47.34757831572067,627702.0105243769
47.85556789786373,47.54395494681506,657235.2585854743
46.395506661687406,47.423026884395796,3073394.2454163022
48.88833565413123,49.15491697789146,1.1737578318776898E7
43.05150430496152,46.63823423786915,1362041.5030516374
43.42964282215019,47.61388746704522,2429712.9852657667
43.20405482351229,49.219785943035596,442882.0444290358
39.34758065603541,48.54803079867398,248535.2065924275
41.15096884208424,49.33615842340182,1906636.1940096656
46.34976292089417,49.83090722127492,407896.47307581006
47.00570689173779,52.1176578077473,3250800.6511713406
42.67307088458732,52.32429190867306,3648984.478628563
52.39979938282095,49.07520296825374,695628.0773459792
52.80001388518442,50.671759231968245,381002.2170588082
52.30713096593453,51.87195045370457,316498.40169741755
58.30304078471902,54.040889930828605,381410.0530574697
55.920111147686775,54.75578275519026,1010162.9571762527
48.588189070340235,52.98468841367546,571317.811109838
47.960300093644996,54.62386138085354,1007833.6335175614
52.26098728699391,54.719768024978315,541424.9339336908
55.18353374184275,57.62676457949744,472969.694918357
54.60228536473194,58.56397789601172,876015.9980636484
38.50846763244406,49.35249955216325,1791353.1432009796
37.92414079263251,50.51519196973996,463813.96813756705
39.25459579996038,51.0660440037738,289370.94565729075
37.37224040486335,51.36345045683458,658356.9163354023
37.85868925617244,51.88550539189959,977670.1852925294
38.05574244206105,53.1987319811306,478252.4144479479
40.38932917566959,52.576759784097966,490743.94524656684
43.967277075514204,54.80693229193548,292709.78585754015
40.755685935840525,54.67814674268734,205579.5780828263
41.59462774266406,55.446879331785624,200429.93970652783
41.29369957439926,56.47746469564255,1298366.134111939
33.81572440427673,52.3845673562291,328971.5890755876
35.566279649707326,53.33366316340366,392258.8484895288
33.91408771781974,54.249483115630035,280461.663785169
31.53214144425963,53.81386301834208,337635.84992699715
31.53938894361423,54.76448235401565,177747.38465719842
34.54995081072929,55.525966326232094,247372.8635189499
33.26274236691213,56.11990647140555,191910.5049848657
38.31288475559021,55.16903298516032,4332158.923471726
36.9812769877132,56.597219482207244,6319927.461373685
39.71516433013819,57.393626771524794,2832015.510646211
38.547708695369465,58.40548447694184,6070044.812241922
35.98812807100071,57.21600194363113,315120.22937830165
33.775356942085274,57.586453243873116,3252688.9250419843
36.298564636438456,58.53071239311473,1302193.9705109023
35.26964752907742,59.55026565177346,732611.6818370824
44.905068950880086,57.08043116442907,836251.9346679642
43.735885582976564,57.08051512306385,477734.0429658488
44.941656843933465,58.45633720180429,553916.6093991167
48.79357845530404,57.91644397149546,204386.78568958942
52.225937424037696,59.572862750437224,4970031.199745602
51.98961512941156,61.44409902617228,330514.87329858815
47.663764458403435,61.51077498262236,241794.20185454097
49.42636415899731,62.35274506851802,7605953.683748699
41.849692707553274,59.305294935713995,1258749.5346132943
44.50581134352634,60.47448705161949,242036.56621627888
38.67500518669605,59.50743698379764,2583285.116983876
38.69853601247082,61.438091024552094,167156.39641006093
42.056951052012714,62.18487387568857,376320.31033513433
44.893385997571585,60.56191718680972,396292.629205619
45.07193386619077,62.48290958827803,293923.14744013606
46.70561568637802,63.20970924727897,189261.7160576935
42.72937634954513,63.3747635818064,1.0250281870130884E7
46.28963370973203,65.00072535469326,836931.3635611887
60.733427170003594,56.252917784619896,1.3458096946582986E7
64.17782552168845,58.15485538125945,515453.1066788981
59.36324138226651,58.05259431413957,1686551.2217748521
62.83899019200379,59.462181693149255,467781.79442980996
67.1821978040766,59.428782859261375,409047.26218992745
69.77348933012547,61.40054713420438,5095077.629991766
68.87297288786296,61.272184471511665,1951147.5214986484
56.36826858658002,58.430038604542005,471774.5368870053
59.714546026425886,60.653922969946365,506837.964335281
55.32339290214719,61.1347335379756,508658.1126086534
60.24273660643921,62.80439967258718,1183791.6487179485
69.4458306037176,63.26627282429911,992904.9711688635
62.111478456335924,63.405276357667546,7392626.324227323
72.80566659350625,61.52656184731574,4220446.655812787
76.06417067056317,63.084911365143036,594125.2318481524
71.67892596799138,63.96087282270268,619570.5946919875
77.14495242949876,65.91999253413876,1412745.9699804226
86.4678860230822,65.86531262973983,3713585.371724092
79.91247845155291,66.17607577227763,3300742.367989818
86.3492254886418,68.38723115809205,3061490.6064558444
74.224141469977,65.53261989216134,1349115.0495549133
72.36334672959828,66.46157470157057,270595.16689179355
